part,Unnamed: 0,title,date,rating,text
국외소설,파친코 1,2022-08-19,4,"가슴이 아련해지는 책이에요.. 예약주문했는데
빨리 2권을 받고 싶어요"
국외소설,파친코 1,2022-08-18,4,읽고 또 읽고 물려주고 싶은 책
국외소설,파친코 1,2022-08-18,4,기다렸던 책입니다 빨리 2권도 읽고 싶네요
국외소설,파친코 1,2022-08-18,4,사투리나 전반적인 묘사가 너무 잘 읽혀지는 소설이에요 드라마 먼저 보고 보는거라 더 재미있네요!
국외소설,파친코 1,2022-08-17,4,핫한 도서라서 구매했는데 술술 잘 읽혀요~ 얼른 두번째 도서 읽고 싶어요
국외소설,파친코 1,2022-08-17,4,너무 재밌어서 앉은자리에서 다 읽었어요! 2권 곧 나오면 구매 후 읽고 싶어요!!
국외소설,파친코 1,2022-08-17,4,재출간되길 기다렸습니다
국외소설,파친코 1,2022-08-16,4,"계속 벼르다가 사게 되었는데 영화로 보지 않고 책으로 읽는게 더 훨씬 좋겠다라는 생각이 드네요. 이 긴 내용을 어떻게 영화는 잘 함축할까....라는 궁금증에 나중에 볼 수도 있겠지만요. 아직 1권의 반절 정도 정독했지만 이 시대에 태어나서 너무 감사하고, 선자가 행복했으면 좋겠어요."
국외소설,파친코 1,2022-08-16,4,드디어 다시 책이 나왔네요
국외소설,파친코 1,2022-08-16,4,비참한 삶 속에서도 강한 생활력을 보여주는 조선 여인들의 삶이 드라마보다 훨씬 더 생생하고 감동적으로 다가옵니다. 2편이 기대 되네요~~
국외소설,파친코 1,2022-08-16,3,비참한 삶속에서도 강한 생활력을 지닌 조선 여인들의 삶이 생생하게 펼쳐지네요. 드라마보다는 글로쓴 소설의 흡입력이 훨씬 강력합니다.
국외소설,파친코 1,2022-08-15,4,광복절 기념으로 읽고 있습니다. 읽기 시작하자마자 책을 내려놓기 힘들 정도로 몰입도가 높습니다. 빨리 2권도 보고 싶어요~
국외소설,파친코 1,2022-08-15,4,기다리던 책을 받고 읽기 시작 했습니다. 가독성이 좋은 책이라서 빠르게 다 읽었습니다. 2편도 예약 구매 했습니다.
국외소설,파친코 1,2022-08-15,4,"드라마, 소설 모두 좋아요!!"
국외소설,파친코 1,2022-08-15,4,기다리다 잘 받았습니다. 이전보다 표지는 예뻐졌어요.
국외소설,파친코 1,2022-08-15,4,드라마를 인상깊게 봐서 원작이 궁금했는데 책도 재미있네요
국외소설,파친코 1,2022-08-15,4,절판되어 늦게 읽게 되었지만 늦게나마 정독하게 되어 좋아요
국외소설,파친코 1,2022-08-14,4,최고입니다 박수 드리고 싶어요 2권 빨리나오면 좋겠어요
국외소설,파친코 1,2022-08-14,4,"질곡진 역사의 시기를 온 몸으로 받아냈던
사람들의 이야기. 빨리 2편이 배송되었으면 함"
국외소설,파친코 1,2022-08-14,4,현실에 좌절하지 않고 견디며 살아가는 엄마라는 그 단어의 의미가 무엇일까를 다시금 절실히 느낄 수 있는....신청한 2부가 조속히 배달 되기를
국외소설,파친코 1,2022-08-14,4,2권이 정말 너무 기다려져요~
국외소설,파친코 1,2022-08-13,4,2권 드뎌 출간됐네요!
국외소설,파친코 1,2022-08-13,4,재미있고 의미있고 너무 좋습니다.
국외소설,파친코 1,2022-08-13,4,역사를 이해하는데 많은 도움이 될듯 합니다. 2권도 기대가 됩니다.
국외소설,파친코 1,2022-08-14,4,현실에 좌절하지 않고 견디며 살아가는 엄마라는 그 단어의 의미가 무엇일까를 다시금 절실히 느낄 수 있는....신청한 2부가 조속히 배달 되기를
국외소설,파친코 1,2022-08-14,4,2권이 정말 너무 기다려져요~
국외소설,파친코 1,2022-08-13,4,2권 드뎌 출간됐네요!
국외소설,파친코 1,2022-08-13,4,재미있고 의미있고 너무 좋습니다.
국외소설,파친코 1,2022-08-13,4,역사를 이해하는데 많은 도움이 될듯 합니다. 2권도 기대가 됩니다.
국외소설,파친코 1,2022-08-12,4,잘받아 보았습니다 드라마본후 읽어보니 더 몰입됩니다
국외소설,파친코 1,2022-08-11,4,기대 중입니다^^ 잘읽을게요
국외소설,파친코 1,2022-08-11,4,책이이뻐료~잘읽어볼께요!!2편도 구매 해야겠네요
국외소설,파친코 1,2022-08-10,4,1권은 구매하고 2권은 예약주문이라 빌려서 우선 봤습니다 보는순간 놓기 힘들고 식민지때의 고단함과 비통함 마음때문에 너무 화가났습니다
국외소설,파친코 1,2022-08-10,4,리뉴얼 됐다고해서 또 구매했습니다.ㅋ
국외소설,파친코 1,2022-08-09,4,책이 드라마보다 재미있네요
국외소설,파친코 1,2022-08-09,4,최고의 책입니다 잘 읽었습니다
국외소설,파친코 1,2022-08-09,3,관심갖고 있던 책이에요 아주 좋아요
국외소설,파친코 1,2022-08-09,4,"원서를 작년에 구입해 읽었는데, 한글본 나와 부모님과 공유하려고 샀어요..빨리 2권도 나와야 부모님께 드릴텐데 기다리고 있어요."
국외소설,파친코 1,2022-08-08,4,재미있게 잘 읽었습니다~
국외소설,파친코 1,2022-08-08,3,잘 읽겠습니다. 커버 예뻐요
국외소설,파친코 1,2022-08-08,2,책 상태가 안좋네요.... 첫부분들어가자마자 뭐가 묻어있어요 관리좀해주세요
국외소설,파친코 1,2022-08-08,4,드디어 2권! 아 궁금해 죽을뻔했어요
국외소설,파친코 1,2022-08-08,4,재밌게 잘 읽었습니다
국외소설,파친코 1,2022-08-06,4,묵직하고 담백한 이야기 재밌습니다
국외소설,파친코 1,2022-08-06,4,잘 읽혀요 쉬운데 묵직하고 담백해요
국외소설,파친코 1,2022-08-06,4,훈이는 자식을 웃게 하는 것이 삶의 목표인 사람 같았다
국외소설,파친코 1,2022-08-05,4,오랜만에 힐링합니다~
국외소설,파친코 1,2022-08-05,4,재출간을 손 꼽아 기다렸습니다! 2권도 얼른 읽어보고 싶어요:)
국외소설,파친코 1,2022-08-05,4,2권 기다리고 있습니다
국외소설,파친코 1,2022-08-05,4,그만읽을라하는데 계속 읽어지는 책.. 졸리다 �� ㅠㅠㅠ 2권은 언제나올까요? 금방 읽을것같은데 ㅠㅠ책갈피 뭔가 느낌있당
국외소설,파친코 1,2022-08-04,4,희소한 서적답게 그만한 가치가 있다..
국외소설,파친코 1,2022-08-04,4,2권 빨리 나왔으면 좋겠네요~!!!
국외소설,파친코 1,2022-08-04,4,어디보자 재밋게잘읽을께ㅣ요
국외소설,파친코 1,2022-08-04,4,읽기 전이지만 기대됩니다
국외소설,파친코 1,2022-08-04,4,읽기 전이지만 기대됩니다
국외소설,파친코 1,2022-08-03,4,어머니께서 이 책을 사달라고 하셨습니다. 열심히 읽고 계십니다
국외소설,파친코 1,2022-08-03,4,빨리 2권이 나오길기댕깁니다. 정말재미있어요~
국외소설,파친코 1,2022-08-03,4,빠져듭니다 파칭코 최고
국외소설,파친코 1,2022-08-03,4,한국인의 힘 ㅡ우리의 자화상
국외소설,파친코 1,2022-08-03,4,2번째 책이 기대되는 책!! 기대만큼 너무 재미있었어요!!
국외소설,파친코 1,2022-08-03,4,많이 알려진 책인만큼 다른 설명은 필요없고 추천합니다.
국외소설,파친코 1,2022-08-03,4,드라마 안보고 책으로만 접했는데 재밌네요
국외소설,파친코 1,2022-08-03,4,기다리던 책 얼른 읽고 싶네요
국외소설,파친코 1,2022-08-03,4,드디어 출간 책으로 읽는 파친코
국외소설,파친코 1,2022-08-02,4,"조선인, 한국인 역사."
국외소설,파친코 1,2022-08-02,4,재밌어요 번역본이라 약간 어색한표현이 있긴한데 그래도 좋아요
국외소설,파친코 1,2022-08-02,4,너무 재밋게 읽었어요! 2권을 어떻게 기다리나요. 인물들 모두가 소중합니다.
국외소설,파친코 1,2022-08-01,4,예약 걸어놓고 주문한 책 아직 2권을 못사 못 읽고 있어요 기대되요^^
국외소설,파친코 1,2022-08-01,4,2권 나올때까지 아껴읽어야지
국외소설,파친코 1,2022-08-01,4,기대를 배신하지 않는 책이네요
국외소설,파친코 1,2022-08-01,4,빨리 왔고 넘나 깨끗해요 감사합니다��
국외소설,파친코 1,2022-08-01,4,새로운 버전의 파친코 너무 좋아요
국외소설,파친코 1,2022-08-01,4,오랜 기다림 끝에 받았네요:) 그리고 책 좀 조심히 다뤄주세요
국외소설,파친코 1,2022-08-01,4,좋아요 좋아요 좋아요
국외소설,파친코 1,2022-08-01,4,기대를 배신하지 않는 책이네요
국외소설,파친코 1,2022-08-01,4,빨리 왔고 넘나 깨끗해요 감사합니다��
국외소설,파친코 1,2022-08-01,4,새로운 버전의 파친코 너무 좋아요
국외소설,파친코 1,2022-08-01,4,오랜 기다림 끝에 받았네요:) 그리고 책 좀 조심히 다뤄주세요
국외소설,파친코 1,2022-08-01,4,좋아요 좋아요 좋아요
국외소설,파친코 1,2022-08-01,4,예약해서 받았어요~ 기대됩니다!
국외소설,파친코 1,2022-08-01,4,드라마로도 보고 소설로도 읽으니까 더 좋은 것 같아요. 2권도 예매하겠습니다.
국외소설,파친코 1,2022-08-01,4,일제강점기 시대의 주인공들이 겪어야했을 가슴아픈 이야기!
국외소설,파친코 1,2022-08-01,4,예약해서 구입한 보람이 있네요 2권을 기대합니다
국외소설,파친코 1,2022-07-31,4,좋아요 좋아용 좋아요 좋아용 좋아요
국외소설,파친코 1,2022-07-31,4,어렵게 구입했는데 괜찮은 책 같아요^^
국외소설,파친코 1,2022-07-30,4,재미있게 잘 읽었습니다
국외소설,파친코 1,2022-07-30,4,대단한 작품입니다.
국외소설,파친코 1,2022-07-30,4,벌써 2권 나오기를 기다리네요
국외소설,파친코 1,2022-07-30,4,예약구매한 책이 찍혀서와서 속상해요ㅜㅜ힝구..
국외소설,파친코 1,2022-07-30,4,유명해서 읽어보는데 재밌어요
국외소설,파친코 1,2022-07-29,4,손꼽아 기다린만큼 벌써 다읽었네요.. 2권이 빨리 나왔으면 좋겠습니다.
국외소설,파친코 1,2022-07-29,4,드라마로 재밌게 봐서 책도 예약주문하게 되었습니다! 우리나라의 이야기를 이렇게 좋은작품으로 남겨주셔서 감사한 마음으로 읽고있습니다
국외소설,파친코 1,2022-07-29,4,기대감에 예약구매했어요. 아내가더 기다리던 책이예요. 예정일보다 빨리와서 너무 고맙습니다.
국외소설,파친코 1,2022-07-29,4,기대하던 예약도서가 왔네요. 잘 읽고 있습니다.
국외소설,파친코 1,2022-07-28,4,술술 잘 읽히고 재미있습니다.
국외소설,파친코 1,2022-07-28,4,기다리던 파친코... 2권도 빨리..
국외소설,파친코 1,2022-07-28,4,품절이라. 알림신청 해놓고. 오늘받았어요 아직 읽기전이지만. .. 2권도. 빨리 나왔음 좋겠네요
국외소설,파친코 1,2022-07-28,4,"잘받았습니다...
감사합니다...이제부터 열씸..봐야지요.."
국외소설,파친코 1,2022-07-28,4,재일한국인이 겪은 격랑의 파고를 느껴보고 싶어 구입한 책
국외소설,파친코 1,2022-07-28,4,"기다렸던 도서를 생각보다 일찍 받았습니다. 2권도 빨리 나왔으면 좋겠어요! 1,2권 같이 정독하고 싶어요."
국외소설,파친코 1,2022-07-27,4,표지보고 구매했는데~2권도 얼릉 읽고싶네요~❤
국외소설,파친코 1,2022-07-27,4,기다렸던 책이 드디어 왔네요~2권은 언제쯤 출간되는지기다려지네요~^*^
국외소설,파친코 1,2022-07-27,4,기다리던 책이 드뎌왓네요~^^어서 2권도 판매하면 좋겟어요!
국외소설,파친코 1,2022-07-27,4,정말 재밌습니다 추천드려요 ㅎㅎ
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,파친코 1,2022-07-27,4,배송중이네요. 오늘부터 읽을 수 있겠다.
국외소설,파친코 1,2022-07-26,4,드디어 출고작업중이네요. 기다리는 시간이 설레었어요. 2권은 언제 출간될지 또 기다립니다^^
국외소설,파친코 1,2022-07-26,4,기다리던 책 드뎌 구매함.
국외소설,파친코 1,2022-07-18,4,드디어 재번역판이 나왔네요 너무 기다렸던 작품이에요ㅠㅠ 빨리 왔으면 좋겠어요!!
국외소설,파친코 1,2022-07-14,4,한번은 꼭 읽어봐야하는 책이에요
국외소설,세상의 마지막 기차역,2022-07-21,4,신랑이 읽고 싶다고해서 구매해줬는데 택배 풀자마자 딸아이가 정말 읽고 싶었던 책이라고 하네요~우리집에서도 인기가 좋네요~
국외소설,세상의 마지막 기차역,2022-07-30,4,"가족, 친구, 연인과 갑자스럽게 이별하게된 사람들의 가슴 먹먹해지는 이야기들이 감동적이었습니다."
국외소설,세상의 마지막 기차역,2022-06-23,4,"재미, 술술,.... 잘 읽혀요"
국외소설,세상의 마지막 기차역,2022-08-07,4,잘 받았어요 감사합니다~
국외소설,세상의 마지막 기차역,2022-07-13,4,정말 재밌습니다 추천드려요 ㅎㅎ
국외소설,세상의 마지막 기차역,2022-06-12,4,흡입력 장난아니네요. 펴자마자 완독 .. 책장넘어가는게아까웠습니다ㅠ
국외소설,세상의 마지막 기차역,2022-06-03,4,슬프면서도 따뜻한 이야기
국외소설,세상의 마지막 기차역,2022-09-09,4,너무 기대하며 산 책입니다. 열심히 읽어보도록 해야겠어요.. 베스트셀러 잼남~~~~~~!!
국외소설,세상의 마지막 기차역,2022-09-07,4,좋은 상품 감사합니다
국외소설,세상의 마지막 기차역,2022-09-04,4,재밋고슬프고감동까지 술술잘읽혔어요
국외소설,세상의 마지막 기차역,2022-09-04,4,제목에끌려서구매했는데 내용도재미있고소설읽을맛이나네요
국외소설,세상의 마지막 기차역,2022-09-04,4,꼭 주변에 추천해 주고 싶은 책입니다
국외소설,세상의 마지막 기차역,2022-09-03,4,너무 좋은 책이었습니다.
국외소설,세상의 마지막 기차역,2022-09-02,4,너무 좋았습니다. 슬프면서도 그 마음이 상상이 될 정도로 집중도 잘되고 좋습니다. 집에서 혼자 보시는걸 추천해드릴게요. 감정이입도 잘되고 저는 가끔 슬픈구절에서 눈물 흘렸습니다
국외소설,세상의 마지막 기차역,2022-09-01,4,정말 잘 받았습니다 ㅎ 감사합니다
국외소설,세상의 마지막 기차역,2022-08-31,4,처음에 살짝 지루했는데 뒤로 갈수록 집중해서 읽었어요 ㅠ 마지막이 제일 슬프네요ㅠㅠ
국외소설,세상의 마지막 기차역,2022-08-31,4,친구에게 추천받아 구매했어요
국외소설,세상의 마지막 기차역,2022-08-30,4,눈물 콧물 대환장 콜라보
국외소설,세상의 마지막 기차역,2022-08-29,4,슬프고 아름다운 내용입니다. 강추합니다.
국외소설,세상의 마지막 기차역,2022-08-29,4,좋아요. 잘 읽힙니다.
국외소설,세상의 마지막 기차역,2022-08-29,4,아직 읽어보진 못했지만 기대되요
국외소설,세상의 마지막 기차역,2022-08-28,2,왜 베스트셀러 순위에 계속 있는지 잘 모르겠는.. 순위가 높아 구매했으나ㅠㅠ읽고 실망한 책..
국외소설,세상의 마지막 기차역,2022-08-27,4,애니메이션중에 별을 쫒는 아이가 있다 상실을 끌어안고 행복을 찾으라는 단순하지만 거룩한 말씀 그렇지만 사람이 없기에 불행한법이다
국외소설,세상의 마지막 기차역,2022-08-26,4,흥미진진하게 잘 읽고 있습니다.
국외소설,세상의 마지막 기차역,2022-08-26,4,"늘 함께 있는 소중한 사람들에게 더 자주 표현하며 살아가야겠다는 마음을 갖게 해준 책.
먼저 떠나 간 사람이 내게 하는 이야기는 &gt;살아, 너의 삶을. 가끔 나를 기억하며&gt; 라는 것을 다시금 기억나게 한 책"
국외소설,세상의 마지막 기차역,2022-08-26,4,약간 슬프면서 술술 잘 읽혀요
