id,document,label
1044,재미있어요,1
1045,ㄷㄷ,1
1046,구ㅡㄷ,1
1047,굿굿 좋아용!!,1
1048,너무 재미있었던 책이에요! 넘 좋아요!,1
1049,"역시.히가시노게이고, 너무좋아하는작가인데. 평소쓰는추리소설이아니라.내용이따뜻하고좋네요.",1
1050,ㄷㄷ,1
1051,구ㅡㄷ,1
1052,굿굿 좋아용!!,1
1053,너무 재미있었던 책이에요! 넘 좋아요!,1
1054,"역시.히가시노게이고, 너무좋아하는작가인데. 평소쓰는추리소설이아니라.내용이따뜻하고좋네요.",1
1055,그저 대박..술술 읽혀요ㅎㅎ,1
1056,오랜만에 잡고 읽었네요,1
1057,내 인생 최고의 책.,1
1058,정말재미있어요,1
1059,재밌어요,1
1060,재밌어옷,1
1061,인생작,1
1062,명작입니다 읽어보세요,1
1063,오랜만에 재미있는 책을 만나 반가웠고 아껴 읽느라 힘들었어요~,1
1064,책 다읽으면 영화도 볼생각이에요~,1
1065,한번 시작하면 멈출수없어요 이틀만에 정독! 감동과 흥미진진함을 동시에 느낄 수 있는 여운이 깊이 남는 소설이었습니다 히가시노 게이고 짱!,1
1066,마음 따뜻해지는 글들이었어요.,1
1067,좋아요,1
1068,잘읽혀져서 좋았어요,1
1069,재밌게 잘 읽었어요^^,1
1070,좋아요,1
1071,흥미진진한 이야기속에 감동이 살아있어요~,1
1072,한장 한장 넘기는 재미가 쏠쏠하다. 웃음을 머금고 보게되는 소설이다.,1
1073,너무 잼있어요,1
1074,인물관계 복잡해서 읽긴 힘들어도 읽고나면 뒷통수 때림,1
1075,재미있어요 ㅎㅎ,1
1076,베셀은 베셀의 이유가 있네요..,1
1077,마음이 따뜻해지는 책 빨리 읽혀요,1
1078,선물했는데 재밌대요,1
1079,오랫만에 감성을 느껴봅니다 나에게도 이런 감성이 있었나!,1
1080,"주변에서 추천받았는데, 책 값이 아깝지 않을만큼 소설이 주는 의미를 체감할 수 있어요.",1
1081,재밌어요,1
1082,"역시 굉장히 유명한 책 답게 재미있네요~
시간가는줄 모르고 읽었어요",1
1083,처음에 기발했던 소재가 나중가면 질린달까...처음소재 그대로 끝까지 끌고가는 소설..,1
1084,잊고있었던 감성이 살아나는 느낌이네요!,1
1085,재미있어요,1
1086,동료가 너무 너무 재미있다하여 구매했습니다. 정말 감동스럽고 재미있네요. 추천합니다 ㅋ,1
1087,각자 얽힌 인연들도 신기하고 편안해지고 실제로도 존재하였으면 하는 그런 책입니다!,1
1088,히가시노 게이고 나미야잡화점의 기적,1
1089,읽으면 읽을수록 마음이 따뜻해지는 책,1
1090,재미있어요 술술잘넘어가는 그런책 뒷내용이 궁금한 그런책,1
1091,내용이 따뜻하고 좋네요,1
1092,가슴따뜻한 책 사람의 연은 늘 보이지않게 또는 보이게 연결이 되어있다,1
1093,편안하게 읽혀집니다,1
1094,흥미롭고 재밌어요.,1
1095,재미있어요,1
1096,읽기 시작한 자리에서 끝까지 다 읽은 오랜만의 책. 마음 따뜻해지는 하룻밤의 기적같은 이야기,1
1097,구욷!,1
1098,재밌어요,1
1099,재미있네요. 추천합니다.,1
1100,재미있어요,1
1101,읽기 시작한 자리에서 끝까지 다 읽은 오랜만의 책. 마음 따뜻해지는 하룻밤의 기적같은 이야기,1
1102,구욷!,1
1103,재밌어요,1
1104,재미있네요. 추천합니다.,1
1105,영화로 봤는데 재미있었어요 내용도 특이했구요,1
1106,잘읽을게요,1
1107,너무 너무 좋아요,1
1108,책 보는것이 즐거워요 ㅎㅎ,1
1109,처음에는 단편소설인가 생각을 했는데 모든 이야기가 잘 연결이 되어 있었습니다. 재밌게 읽었습니다,1
1110,재미있게 읽어서 선물하려고 또 구입했어요.,1
1111,82년생으로 공감형성되요,1
1112,마음이 따뜻해지는 이야기,1
1113,너무좋아요,1
1114,너무좋아요,1
1115,은근히 인생에 대해 돌아보게 되는 책,1
1116,인생의 선택이 중요할때가 있다,1
1117,재밌습니다.,1
1118,재미있어요~~,1
1119,재밋어요,1
1120,너무 재밌네요,1
1121,기대를 져버리지 않는 작품이에요. 도서관에서 빌려서 읽고 너무 마음에 들어 직접 구매하였습니다.,1
1122,유명해서 읽어보려고 구입했어요.,1
1123,하루만에 배송이오네요 정말 잘볼게요,1
1124,하루만에 배송이오네요 정말 잘볼게요,1
1125,또다시 읽고 싶은책,1
1126,책 엄청 느리게 읽는데 너무 재밌어서 두꺼운거 치고는 빨리 읽었어요. 왜 유명한지를 느낄수 있는 정말 재미있는 소설이었습니다. 소설책을 잘 읽는 편은 아닌데 소설의 매력에 빠지게 해준 책입니다.,1
1127,휴일동안 읽으려구매했음~,0
1128,재밌어요!,1
1129,짜맞춰가는 재미가있음,1
1130,술술읽혀요,0
1131,영화를 먼저 보고 읽었습니다 다시한번 따뜻한 마음입니다,1
1132,"책에서 눈을 땔수가 없었어요~ 재미와 감동 , 둘다 최고였던책이었어요 ~~!!! 굿 !",1
1133,그냥 밋밋하게 읽혀요,0
1134,따뜻하다,1
1135,잘 읽혀요~ 어딘가에 나미야 잡화점이 정말 있었으면...,1
1136,잘읽혀요 정독중,1
1137,최고에요,1
1138,기적은 있다 과연 그럴까!~,1
1139,아이가 읽고 싶어해서 구매했습니다,1
1140,계속 사고싶었는데 드디어 사서읽습니다 안보신분들 꼭보세여ㅜ,1
1141,재미있어요,1
1142,추천합니다,1
1143,재밌어요,1
1144,너무재미있어서 술술읽어져요,1
1145,정독해요,1
1146,히가시노게이고 책 좋아요!,1
1147,"두껍지만 술술 읽히는, 읽고싶어지는 그런책 같아요 재밋어요",1
1148,아직 안 읽어보셨어요? 얼른 읽어보세요 제발요...,1
1149,재미있고 감동적이에요,1
1150,정독해요,1
1151,히가시노게이고 책 좋아요!,1
1152,"두껍지만 술술 읽히는, 읽고싶어지는 그런책 같아요 재밋어요",1
1153,아직 안 읽어보셨어요? 얼른 읽어보세요 제발요...,1
1154,재미있고 감동적이에요,1
1155,"추리, 감동, 교훈 삼박자가 어우러진 좋은 책이었어요.",1
1156,잘읽혀요,1
1157,잔잔하게 잘 읽혀요,1
1158,재미있게 잘 읽고 있어요,1
1159,히가시노 상상력의 한계는 어디까지일까?,1
1160,과연 베스트셀러 이다,1
1161,보고싶어요,1
1162,흥미진진!!! 너무 재밌는 소설!!!,1
1163,초등학생아이다 달토끼에게 편지를 씁니다. 책읽고 난후에... 재미있어요.,1
1164,너무 재밌었어요~ 영화로 나왔다기에 책으로 먼저 읽어보았어요^^,1
1165,환상특급,1
1166,굿,1
1167,좋아요~~~,1
1168,꼭 읽으시길~ 시간가는줄모르고 읽었네요~,1
1169,"이것은 인생책입니다...
이 책을 읽는 내내 너무 감동적이였고, 인상깊어서 이 책을 읽지 않은 분들에게 추천하는 책입니다.",1
1170,구매해보려구요 :),1
1171,감동적입니다 초등학생 6학년 딸에게 줄거리를 말해주니 읽어보려고 하네요,1
1172,잘 읽었습니다,1
1173,다읽은후 나의 나미야 님에게 선물했어요,1
1174,재밌어요^^,1
1175,책이 두꺼운데 잘 읽혀요~~~,0
1176,좋아하는 히가시노 게이고 작가님의 팬으로써 추리소설을 벗어나 맘이 따뜻해지는 상상력을 자극하는 책이예요~^^,1
1177,좋아영,1
1178,재밌게 잘읽었어요!,1
1179,재밌어요,1
1180,재밌어요,1
1181,재미있게 잘 읽을게요.,1
1182,볼만합니다. 히가시노게이고의 추리소설이 좀 지겹다 느껴졌었는데 이 책 신선하네요,1
1183,참 좋은 작품이네요,1
1184,10번 읽으세요!!!!!!!,1
1185,도서관에서대여해읽었는데~두고두고읽고싶은책이라소장용으로구입했어요 다시읽어도재밌는책이에요,1
1186,내용 엄청 재밌어요! 친구한테도 빌려줬는데 너무 재밌다네요!,1
1187,영화가 개봉했다는 서식에 책을 사서 읽었다.,1
1188,예전부터 살려던 책을 이제야 구입했어요 딸아이도 읽고 싶다해서 가티 읽으려고 바로 구입. 도착하자마자 읽기 시작했는데 편하게 잘 읽어질거 같아요~ 배송도 빠름 좋아요~,1
1189,딸이 읽는다고 해서 샀는데 재밌데요,1
1190,잼,1
1191,게이고 특유의 연결고리가 있는 채,1
1192,좋아요,1
1193,모든이에게 필요한 잡화점,1
1194,재밌어요,1
1195,꼭 보세요.좋아요.,1
1196,따뜻한 이야기예요,1
1197,재미있네오~,1
1198,좋아요,1
1199,완전 재밌게 몰입도 100퍼에요! 내용이 어려운것도 아니고 재밌게 잘봤어요!,1
1200,꼭 보세요.좋아요.,1
1201,따뜻한 이야기예요,1
1202,재미있네오~,1
1203,좋아요,1
1204,완전 재밌게 몰입도 100퍼에요! 내용이 어려운것도 아니고 재밌게 잘봤어요!,1
1205,군생활하면서 읽을만한 책을 찾던중 우연해 이 책을 읽어보았는데 생각보다 잘읽히고 내용도 너무 좋았습니다!,1
1206,잠깐만 봣는데 푹 빠져버렷네요,1
1207,너무나 따뜻한 이야기네요..,1
1208,마음이 힐링되네요 문제의 답이 스스로에게 있는 것을 깨닫게 해주는 것이 진정한 공감임을 알 수 있었습니다,1
1209,흥미진진 앉은자리에서 뚝! 딱!,1
1210,좋아요,1
1211,재밌어요!!! 흥미진진,1
1212,좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~,1
1213,재미있게 잘봤습니다 영화로도 한번 봐야겠어요 ㅎ,1
1214,가슴속에 있는 숨겨진 기적을 펼쳐봅니다.,1
1215,가슴속에 있는 숨겨진 기적을 펼쳐봅니다.,1
1216,너무 재밋게 읽었어요 정말 잘 읽힙니다,1
1217,나에게도 기적이...,1
1218,영화보다 더 재밌어요!!,1
1219,용의자X의 헌신처럼 추리소설의 박진감은 떨어집니다.,1
1220,내용이 훌률했어 작가분의 또다른 책들을 찾아 읽게 하네요 맘에 듭니다,1
1221,goooood,1
1222,우리애와 집사람이 너무 좋아 하네요.,1
1223,재밌게 잘봤습니다.,1
1224,좋아요,1
1225,재미와 감동을 함께 주는 책,1
1226,"영화보다 더 감동이 있습니다,.",1
1227,영화로 보기전에 읽으려고 구입하였습니다. 좋아요!,1
1228,넘 재밌게 읽었어요. 시간이 후딱 가네요. 히가시노 게이고의 자극적이지 않은 책은 읽어보고 싶어요. 연애의 행방을 구입해야겠어요. 영화도 있었다고 해서 트레일러를 봤는데 역시 책이.. 상상력에 미치지 못해 안 보길 잘했다 싶어요,1
1229,무겁지 않고 편하게 읽히네요.^^,1
1230,소재 도입이 흥미롭다,1
1231,아직 읽지는 않았지만 히가시노 게이고 작가님과 양윤옥 번역가님에 대한 궁금증을 이 책을 통해 해결할 수 있다는 점이 저에게는 소름 돋을 것만 같은 짜릿함과 함께 아직 확실하게 정하지 못한 미래에 대한 불안감을 훌륭하게 해소시켜 줄 수도 있다는 희망을 갖게 만든다.,1
1232,너무 재밋고 잘 읽혀서 좋아요,1
1233,흥미로웠어요,1
1234,잔잔한 여운을 주는 좋은 책이에요~,1
1235,"따뜻함9+추리1 ㅎㅎ
조각이 맞춰지는게 재밌네요.",1
1236,재미있어 보여샀는데 후회는 안하네요,1
1237,빨리 읽어보고 싶네요!,1
1238,발상이 귀엽고 뭔가 어릴적이 많이 생각나는 책이였어요~딱히 교훈이나 남는건 없지만 술술 잘읽히고 재밌습니다 추천해용,1
1239,책 여러번 읽고 영화까지봤어요,1
1240,마음이 따뜻해지는 책이에요,1
1241,생각지도 못한 전개가 머리속을 햐얗게 만들었다,1
1242,시간가는줄 모르고 읽었어요 읽을수록 각 내용이 연관되어 있고 그것을 짜맞춰가며 읽으니 너무 재미있었고 마음이 따뜻해지는 책이었어요,1
1243,기대되요!!,1
1244,시간가는줄 모르고읽은 소설이라 선물용으로 구입했습니다,1
1245,좋아요,1
1246,일본소설특유의정서가잔잔하게느껴지는게참좋습니다,1
1247,평소에 글책 잘 안읽었었는데 술술잘읽히고 과거와 현재오가면서 글을 읽는데 그 시간흐름이 원만하게 흘러가 너무 재밌었어요 중간중간 뜻밖이라 소름도 몇번 들었었는데 진심 너무 재밌었어용!!!!!!,1
1248,좋아요,1
1249,너무너무 재밌어서 한 번에 다읽었습니다,1
1250,좋아요,1
1251,일본소설특유의정서가잔잔하게느껴지는게참좋습니다,1
1252,평소에 글책 잘 안읽었었는데 술술잘읽히고 과거와 현재오가면서 글을 읽는데 그 시간흐름이 원만하게 흘러가 너무 재밌었어요 중간중간 뜻밖이라 소름도 몇번 들었었는데 진심 너무 재밌었어용!!!!!!,1
1253,좋아요,1
1254,너무너무 재밌어서 한 번에 다읽었습니다,1
1255,좋아요,1
1256,넘 좋아요,1
1257,잔잔하게마음을일렁이게하는책이에요 읽늕내내입가에옅은미소가번집니다,1
1258,책 읽는데 집중도 잘 되고 너무 재미있어요,1
1259,언제 읽어도 마음이 따뜻해지는 책입니다.,1
1260,너무 재밌었어요 책 잘 안읽는데 재밌게 잘 읽었습니다!! 두꺼워서 언제 다 읽을수 있을까 하는 걱정이 많았지만 4일정도 시간이 걸렸지만 제 기준에선 빨리 읽은책이네요. 내용도 재밌고 다음내용이 정말 궁금해서 매일 책을 펴게 만드는 책이었습니다.,1
1261,추리소설의 히가시노 게이고를 다시 보게된 책인 것 같아요.,1
1262,주변에서 다들 재미있다고해서 읽기 시작했는데 책장 넘기기 아까울정도로 재밋습니다,1
1263,재미있어요!,1
1264,히가시노 게이고 가장 좋아하는 작가 중 하나입니다. 워낙 유명한 제품이고 항상 침대맡에 두고 읽어요. 추천합니다.,1
1265,오랜만에 다 읽게 되는 책을 만남,1
1266,"재미있는 동화책을 읽은 느낌이예요. 어렵게 꼬인 문장이 아닌 편안하고 이해하기 쉬운 문체들, 읽고 나서는 마음 한켠에 따뜻함과 긍정의 무언가가 꿈틀거리게 하는 내용이었습니다. 작가의 의도대로 한번 읽기시작하면 끝까지 읽게 되는 힘을 가진 책이더군요.",1
1267,읽는 순간부터 손에서 못 놓고 한번에 읽게 되는 책! 정말 괜히 명작이 아닙니다,1
1268,자녀에게도 권해주고 싶어요,1
1269,사람을 이해하는 과정과 내용들이 너무 좋아요,1
1270,기대되는 책입니다.,1
1271,읽을수록 빠져드네요~,1
1272,원했던 책이었고 잘 받아서 읽고 있습니다. 감사합니다.,1
1273,읽는내내 감동입니다,1
1274,재밌어요,1
1275,기대됩니다.,1
1276,감동이있습니다 재미있고요,1
1277,재밌어요,1
1278,처음읽는순간 마지막페이지까지 가게 되었다..,1
1279,선물하려고 구입했어요~ 아이가 재미있게 읽었음 좋겠어요~,1
1280,너무읽기좋아요,1
1281,전부터 사고싶었는데 드디어샀습니다,1
1282,이런 가게가 진짜 있다면 좋겠습니다~,0
1283,술술 읽혀요~,0
1284,그냥 쉽게 읽어져요~^^,1
1285,영화를 보기전에 읽어보리라는 마음으로 시작한 첫 페이지. 여느 일본 소설처럼 술술 읽혔던. 그리고 빈 페이지 대한 여운이 남았던. 나미야 잡화점의 기적,1
1286,히가시노게이고 책 중 가장 좋아하는 책이에요~ 빌려서 읽었지만 소장하려고 샀어요~,1
1287,"누군가의 슬픔, 기쁨을 공유하고 싶다.",1
1288,제가 책을 좋아하는편은 아닌데 재미있어요ㅕ~~,1
1289,재미있어요,1
1290,너무좋아요,1
1291,생각치 못한 반전이 감동적이었습니다.,1
1292,잘 읽힙니다!,1
1293,"친구의 추천으로 읽어 보게 되었어요. 정말 술술 읽혀 나가고, 다 읽고 나니 처음에 보이지 않았던 큰 그림이 보이면서 깜짝 놀랐어요.",1
1294,그동안 읽고 싶었던 책중의 하나에요. 오늘부터 시작..,1
1295,한번 시작하면 책을 놓을수없어요,1
1296,예전부터 읽고싶었던 책이라 구매했어요,1
1297,일단 평점이 좋아서 구매했습니다 아직 읽어보지는 않았지만 기대되는 책 입니다,1
1298,예전에 도서관에서 빌려 읽지 못하고 반납했었는데 다시 구매해서 읽으니 좋습니다. 이번에 개봉하는 영화로 다시 만나고 싶네요,1
1299,정독해요.,1
1300,한번 시작하면 책을 놓을수없어요,1
1301,예전부터 읽고싶었던 책이라 구매했어요,1
1302,일단 평점이 좋아서 구매했습니다 아직 읽어보지는 않았지만 기대되는 책 입니다,1
1303,예전에 도서관에서 빌려 읽지 못하고 반납했었는데 다시 구매해서 읽으니 좋습니다. 이번에 개봉하는 영화로 다시 만나고 싶네요,1
1304,정독해요.,1
1305,감동적이에요,1
1306,재미나요,1
1307,좋아요,1
1308,보고싶어요,1
1309,택배를 받고 확인해보니 콕 찍혀있네요. 일부러 중고말고 새책으로 구매했는데 이렇게 오니 기분이 좀 그렇네요..,0
1310,감동그자체입니다,1
1311,영화보다 백배 재미있어요.,1
1312,감동적이고 너무 재밋어요,1
1313,소소하고 부담없고 잔잔해요,1
1314,"영화로도, 책으로도 만나도 좋은 이야기.",1
1315,"피냄새 폴폴 나는 범죄 현장이 등장하지 않아도 잘 읽히고 기발한 내용이다
게이고의 추리 소설은 작품성?의 고저가 다른 작가 보다 심한편인데 이 작품은 한마디로 좋다",1
1316,읽기전이지만 무척 기대됩니다,1
1317,좋아요,1
1318,책이술술넘어갑니다,1
1319,기발하고 따뜻하네요,1
1320,책을 읽어야는데 수집을 합니다 오늘 받은 따뜻한 책 좋아요,1
1321,재미있어요.,1
1322,재미있네요,1
1323,평소에 책을 달고 사는 사람이 아닌데도 너무나 잘 읽히고 재밌게 읽었어요~ 어른 동화같은 느낌으로 마음이 따뜻해지고 나에 대한 생각도 더 해볼 수 있는 책인 것 같습니다~,1
1324,미리보기로 보다 궁금해서... 재미있을 것 같습니다.,1
1325,좋아요,1
1326,재밌어요,1
1327,결국 고민의 답은 정해져있어요 그 답을 찾기위해 책을 읽게됩니다,1
1328,도서관에서 빌려봤는데.. 책의감동으로 소장하게 되었어요.,1
1329,재미 감동!!,1
1330,손에서 놓을 수가 없어요!,1
1331,나미야 잡화점의 기적을 읽으면서 마음이 안정되는 느낌을 받았다.,1
1332,두근거려요,1
1333,내용이 너무 좋습니다,1
1334,좋아요,1
1335,생각보다 너무 몰입됩니다 최고의 책이에요,1
1336,좋아요,1
1337,너무 재밌어요~추천,1
1338,좋아요,1
1339,재밌습니다!!!,1
1340,믿고 보는 히가시노 게이고,1
1341,영화가이번에개봉해서미리읽어보려고샀는데생각했던것보다훨씬재밌네요����,1
1342,상상력이 정말 대단한거 같아요 책이 몰입도도 좋아서 책읽는거 별로 안좋아하는데도 쉽게 읽혀서 오랜만에 책 잘읽었습니다 괜히 베스트셀러가 아닌가봐요!!,1
1343,워낙 유명한 책. 꼭 한번 읽어보고 싶었다.,1
1344,지루함없이 정말 재미있게 잘읽었습니다~ 작가의 다른작품들도 읽어봐야겠어요,1
1345,진짜 좋아요,1
1346,좋아요,1
1347,구매할지 고민할 필요가 없었던 책! 읽히는것도 감동도 전달도 좋은 따뜻한 시간이었다,1
1348,잘 읽을게요~^^,1
1349,매우 유익합니다!!,1
1350,진짜 좋아요,1
1351,좋아요,1
1352,구매할지 고민할 필요가 없었던 책! 읽히는것도 감동도 전달도 좋은 따뜻한 시간이었다,1
1353,잘 읽을게요~^^,1
1354,매우 유익합니다!!,1
1355,따뜻한책입니다~,1
1356,잘 읽혀요 근데 거품이......,1
1357,.,1
1358,굿,1
1359,이 책은 마음의 양식 입니다. 감사합니다!,1
1360,재밌게 잘봤어요,1
1361,읽기 시작한 순간부터 시간이 멈춰버린 것 처럼 순식간에 마지막 장면을 읽고 있다,1
1362,시간가는줄모르고 읽고있어요~^^,1
1363,시간가는줄 모르고 술술 읽혀요~ 역시 스테디셀러인데는 다 이유가 있네요ㅎㅎ 영화 개봉도 앞두고 있다니 기대됩니다^^,1
1364,엄청 두꺼워서 당황했는데 엄청 잘 읽혀요 재밌어요,1
1365,기대됩니다.,1
1366,가볍게 잘 읽히네요~,1
1367,스토리가 좋고 기대하게 되요,1
1368,잘읽혀요~,1
1369,잼나요,1
1370,히가시노 게이고의 최고의 책입니다.,1
1371,"정말 재밌게 쭉 읽히는 책입니다, 기적을 필요하다고 생각되는 순간 마침 이 책을 알게 되서 기쁩니다.",1
1372,오늘 사무실로 배송받아 바쁜날이랑 2~3장 읽었는데도 흥미롭습니다. 퇴근 후 몇일은 지루하지 않겠어요,1
1373,대박!!! 마지막까지 정독하세요,1
1374,읽을수록 다음장이 기대되는 책입니다,1
1375,.,1
1376,아직 안읽었는데 재미있을거 같아요~,1
1377,따뜻한 책입니다,1
1378,재미잇어요,1
1379,진짜 오랜만에 한 번도 안쉬고 단숨에 읽은 책입니다,1
1380,주변에서 워낙 추천해서 읽게 됐는데..재미있습니다.^^왜 베스트 셀러인지 알 것 같아요.^^,1
1381,술술 읽히고 얽히고 설킨 이야기들이 재미져용,1
1382,"책읽기에 들어선 읽기초보자입니다.
친구의 권유로 일단 읽기 시작했는데...
설명때 짬짬히 다읽었어요^^
지루하지 않고...정신을 정리하면서...읽어야 합니다.",1
1383,영화로 개봉한다니 더 기대됩니다.,1
1384,저번부터 읽고 싶었던 책인데 영화 개봉한다는 소식을 접하고 읽어보려고 구입했어요. 더 읽어봐야 알겠지만 생각보다 잘 읽혀서 좋네요.,1
1385,굿ㄷ굿,1
1386,정말 술술 잘 읽히고 있습니다. 재밌어요,1
1387,아직도 베스트 셀러인 이책! 그래서 사서 봅니다. 이유가 알고 싶어서^^,1
1388,베스트셀러라 믿고 구입했는데. 좋아요!!,1
1389,재밌어요,1
1390,아주 재있습니다,1
1391,좋아요,1
1392,엄청난 흡입력이네요. 책 잡자마자 반을 순식간에 읽었어요. 사람을 사랑하고 믿는 작가의 마음이 보여요.,1
1393,영화로도 나온다니 더 기대되요,1
1394,재밌게 잘 읽었어요,1
1395,더불어살아가는 가슴따뜻한 이야기,1
1396,재미 있습니다,1
1397,재밌어요,1
1398,감동적이고 재미있어요~,1
1399,잘읽혀요.,1
1400,더불어살아가는 가슴따뜻한 이야기,1
1401,재미 있습니다,1
1402,재밌어요,1
1403,감동적이고 재미있어요~,1
1404,잘읽혀요.,1
1405,소설은 잘 안읽는 편인데 이 책은 이상하게 정말 많이 끌려요~너무 재밌어서 10번이라도 읽을 것 같아요ㅋㅋ,1
1406,아주 재밌는 소설임,1
1407,너무 재밌게 읽었어요,1
1408,정말재밌네요 영화개봉하면 꼭봐야겟어요,1
1409,이번달 말에 영화 개봉한다고 해서 소설책 먼저 읽고있는데 재미있어요^^*,1
1410,역시 믿고 읽는 작가다보니 술술 읽히네요 추천 :-),1
1411,아니 이게 뭐 그렇게 대단한 책이라고 출간된 지 5년이 다 되어가도록 베스트셀러에 있나??? 하고 작년에 사서 읽었는데 존나 재밌다 빠져든다 술술 읽힌다 ㅋㅋㅋㅋㅋ,1
1412,재밌을까요?,1
1413,좋아요,1
1414,재미있어요! 시간가는줄 모르고 읽습니다,1
1415,마음이 따뜻해지는...!,1
1416,읽고 또 읽게되는 책입니다 :),1
1417,꼭 읽어봐야 할 책!,1
1418,재밌어요 ㅎㅎ,1
1419,왜 히가시노 작가의 대표작인지 알겠네요~ 곧 개봉할 영화도 기대됩니다ㅎ,1
1420,잘읽었어요 ㄱㅅㄱㅅ,1
1421,처음으로 쭉 앉아서 끝까지 정독한 책,1
1422,"재미있는 내용이며, 무엇보다 쉽게 술술 잘 읽혀요.~",1
1423,베셀이라 !,1
1424,히가시노 게이고의 최고의 책입니다. 적극추천합니다.,1
1425,기대 됩니다,1
1426,짱짱,1
1427,짱짱,1
1428,재밌어요,1
1429,오래 가는 책에는 이유가 있군요,1
1430,따뜻하고 흥미로운 책이네요,1
1431,재밌게봤어요!,1
1432,재밌어요,1
1433,재밌어요,1
1434,아직 읽기 전인데 너무 기대 됩니다.,1
1435,재밌어요,1
1436,재밌을것 같네요,1
1437,한 번 펼쳤다가 금새 다 읽었네요^^ 두께가 무색하리만큼 잘 읽힙니다~~ 일단 펴보세요! 마음 따뜻한 우리 누군가의 이야기가 펼쳐집니다ㅎㅎ,1
1438,읽기를 잘했다~러는 느낌 이네요,1
1439,"마음따뜻해지는 책, 장기 베스트셀러에는 이유가있음",1
1440,좋아요,1
1441,지인추천을 통해 읽게 되었습니다. 기대중이예요,1
1442,재밌게 잘 읽었습니다,1
1443,첨엔 두꺼운책이다 생각했는데 추리하다보니 재밌어서 금방 읽게되네요~^^,1
1444,엄마가 먼저 이 책을 보셨는데 하루종일 푹 빠져 읽으시는 모습보고 제가 읽을 책 구매했습니다.,1
1445,며칠정도 시간을 두고 읽으려고 했는데 생각했던 것보다 더 재미있어서 하루만에 다 읽었습니다.,1
1446,긴 책이여서 다 읽을수 있을까 걱정 했는데 내용이 너무 재미있고 뒷내용이 궁금해지게 만들어서 하루만에 다 읽어버렸어요♥,1
1447,오오오 잘 도착했습니당! 정말 재밌네요!,1
1448,우선 책을 잘 못읽고 느리게 읽는 사람인데도 자기 전에 읽으려고 폈다가 금세 다 읽을정도러 쉽게 잘 읽혔어요,1
1449,주변분들이 많이 추천해줬는데 추천해주는데 이유가 있네요,1
1450,며칠정도 시간을 두고 읽으려고 했는데 생각했던 것보다 더 재미있어서 하루만에 다 읽었습니다.,1
1451,긴 책이여서 다 읽을수 있을까 걱정 했는데 내용이 너무 재미있고 뒷내용이 궁금해지게 만들어서 하루만에 다 읽어버렸어요♥,1
1452,오오오 잘 도착했습니당! 정말 재밌네요!,1
1453,우선 책을 잘 못읽고 느리게 읽는 사람인데도 자기 전에 읽으려고 폈다가 금세 다 읽을정도러 쉽게 잘 읽혔어요,1
1454,주변분들이 많이 추천해줬는데 추천해주는데 이유가 있네요,1
1455,개인적으로 평범히 재미있었다. 영화나오면 한 번 볼 의향이 생길 정도,1
1456,너무 재미있어서 하루에. 다. 읽었습니당,1
1457,지금 읽고있는데 재밌어요~~뒷부분도 기대됩니다,1
1458,아직읽어보진 않았지만 정독해보려고 구매했어요,1
1459,역시 유명한 이유가 있네요! 한번 읽으면 빠져들 정도로 재밌어요~~,1
1460,너무 재밌어요~,1
1461,재밋어요 추천!!,1
1462,엄청 잘 읽히고 시간 가는 줄 모르는 책,1
1463,좋아요,1
1464,마음따뜻해 지는 책이에요,1
1465,위로가되는책,1
1466,너무나도 유명한 작가의 대표작. 손에서 쉽게 놓아지지 않는다.,1
1467,너무 재밌습니다. 책을 싫어하는 분도 막힘없이 읽을 듯 합니다.,1
1468,독서노트도 예쁘네요. 잘 읽을게요.,1
1469,마음 한켠이 따뜻해지는 책~~,1
1470,유명한 책이라 선물로 보내줬는데 너무 만족해 하네요.,1
1471,도서관에 갈때마다 없어서 결국 구매했어요 기대됩니당,1
1472,감동적이에오,1
1473,좋아요,1
1474,실망시키지 않네요.,1
1475,"여러사람들의 고민들이 각각 유기적으로 연결되어 있
고, 고민을 일부 상담해준 고헤이등3명이 등장하면서 펼쳐지는 이야기에 점점 빠져들게합니다 정말 작가의 기발한 아이디어라고 생각합니다",1
1476,정말 기대되네요,1
1477,재미있네요,1
1478,최고예요! 시간이 지나면 다시한번 읽어볼 생각입니다. 여운이 많이 남네요. 나이를 좀 더 먹고 책을 다시 한번 보면 또 느낌이 다를것같아요ㅎㅎ 추천합니다,1
1479,책이 술술 잘 읽힌당~,1
1480,"정말 제일 추천합니다. 많은 것을 얻어가며 재미도 얻을 수 있고 교훈, 시간도 보낼 수 있는 정말 좋은 독서 책입니다.",1
1481,감동적이면서 참신한 내용입니다.,1
1482,좋아요 좋아요 이거 다 읽고 영화도 볼거에요.,1
1483,좋아요,1
