id	document	label
1157	인류 역사에 관한 책을 읽어보고 싶어서 선택했습니다. 추천도 많고 베스트셀러인 이유가 있네요~	1
1158	호모데우스 읽기 전에 읽으면 좋습니다.	1
1159	역시 많이 읽는 이유가 있군요!	1
1160	선물용으로 구입했어요.	1
1161	좋아요	1
1162	기대됩니다	1
1163	"두껍지만 생각보다 어려운 책은 아닙니다. 인문	 역사에 관심있다면 꼭 읽어보세요."	1
1164	인간에 대한 역사적 사회적 의미를 다시 한 번 생각해볼 수 있는 책입니다. 두껍지만 쉽게 잘 읽혀요	1
1165	"인간종 집단의 연대기	 개인에 적용해도 시사하는 바가 많다"	1
1166	명불허전	1
1167	배우는게 많네요 좋아용 소장용으로도	1
1168	충격적이다. 덕분에 호모데우스랑 총균쇠도 주문 했어요.	1
1169	전환	1
1170	좋아용~~~~	1
1171	선물한 책인데 두꺼워요. 전부터 읽고 싶다 한 책이라 좋아하네요. 정독하면 좋을 것 같아요.	0
1172	인생책입니다 꼭 읽으세요	1
1173	"새로운 지식을 알아가는 즐거움과 기쁨을 주며 거시적인 시각을 가질 수 있도록 도와주는 책...
나의 뿌리를 다시금 보게 해 주고 미래를 생각하게 해 준다."	1
1174	"쉽게 생각하지않는 세상에 빠져 있는 기분입니다.
우리가 사는 이세상이 아주 작게 느껴지고 궁금즘과 호시심을 자극합니다... 정말 강추 합니다."	1
1175	좋아요.	1
1176	잘 읽겠습니다~~~	1
1177	미래는 과거로부터 나온다고한다.	0
1178	인류의 역사를 이토록 재미있게 훑어볼 수 있게 했다는 것 자체로 충분히 유익한 책. 자본주의와 행복에 대한 담론이 특히 흥미로웠다	1
1179	좋아요	1
1180	"흐름을 따라 읽기에 좋은 책이었습니다. 가끔 번역투 문구 때문에 걸렸는데	 책 내용 자체가 그래야 해서 그런것 같기도 했습니다. 어떻게 보면 어려운 내용을 차근차근 읽어나갈 수 있도록 구성된 점은 좋았습니다. 인류의 역사와 이면성 등을 보게 된 계기였습니다."	0
1181	"지금까지 고민해본 적 없는 주제... 그것들을 다시 생각해보게 만드는 책	 혁명을 불러온 책입니다."	1
1182	시각의 전환	1
1183	좋습니다.	1
1184	좋습니다.	1
1185	좋아요 재미있어요	0
1186	읽고 싶었던 책이에요! 좋아요^^	1
1187	너무 재밌게 보고 있습니다.	1
1188	재미 있습니다. 전혀 생각 해보지 않았던 것들에 대해 다시 생각해보게 하는 책이네요.	1
1189	좋은 내용 곱씹으며 정독해요	1
1190	최고의 책입니다	1
1191	새로운 시각으로 본 인류사 정리의 정수!! 저자의 후속편인 호모데우스도 읽지 않으면 안되도록 이끔..	1
1192	"호모데우스를 읽기전에 읽어보면 좋을것 같아서 읽었는데	 몹시 흥미로웠습니다"	1
1193	두꺼워 살짝 겁나지만 책장넘기는 줄 모른채 읽게되네요~	1
1194	최고	1
1195	좋아요	1
1196	최고의 책입니다. 이 책을 읽고 많은 생각들을 하게 되었어요. 강추합니다.	1
1197	사피엔스에 이은 호모데우스도 정말 기대됩니다	1
1198	두껍지만 잘 읽히네요 재미있어요	0
1199	베스트셀러라서 구입합니다.	0
1200	좋아요	1
1201	최고의 책입니다. 이 책을 읽고 많은 생각들을 하게 되었어요. 강추합니다.	1
1202	사피엔스에 이은 호모데우스도 정말 기대됩니다	1
1203	두껍지만 잘 읽히네요 재미있어요	0
1204	베스트셀러라서 구입합니다.	0
1205	사피엔스는 한번쯤 읽어봐야할 책	0
1206	시야가 넓어져요	1
1207	훌룡한 책이라 두꺼워도 잘 읽히네요ㅎ	1
1208	어렵지않을까 했는데 생각보다 잘 읽혀서 놀랬네요!	1
1209	흥미로운 주제여서 구매했습니다. 완독할 수 있기를 바랍니다 ㅠㅠ	1
1210	"책 소개하는 tv프로그램에서 흥미를 느껴서 바로 구매한 책입니다.
책은 두껍지만 자세한 설명과 흥미로운 내용으로 금방 읽었네요.
강추하는 책이에요!!"	1
1211	단숨에 읽을책~	1
1212	흥미로운 이야기가 가득한 책입니다. 물론 재미도 있구요.	1
1213	"모르던 사실을 많이 알려준 책
두껍지만 읽을만 합니다.^^"	1
1214	내용이 기발해서 재밌게 술술 읽힙니다 ㅎ.ㅎ	1
1215	꼭 읽어야 할 책	1
1216	새로운 사실들을 알 수 있네요	1
1217	좋아요	1
1218	인간에 대해서 다시 한 번 생각해보게 됨	1
1219	유익한 글	1
1220	읽기 좋아요~	0
1221	선물줬는데 좋다네요^^	1
1222	책은 두꺼워 부담 될 거 같지만 내용은 부담스럽지 않음. 최고!!!	1
1223	최고!!	1
1224	"인간과 역사	 문명에 대한 깊고 총체적인 이해에 빠져듭니다"	1
1225	인류와 문명에 대해 새로운 시각에서 접근이 흥미를 유발합니다. 재밌어요!!	1
1226	책이 두꺼워서 조금 망설이딘 구매했습니다	0
1227	미처 생각해보지 못했던 부분에 대하여 생각할 수 있는 책입니다.. 새로운 세상...	1
1228	생물로서의 인간과 사회적 존재로서의 인간의 접점이 무엇인가에 대한 진지한 고민의 계기를 제공하는 양서입니다.	1
1229	받자마자 몇페이지 읽었는데 잘 읽히네요~~	1
1230	재미있는데 그래도 양의 압박이 ㅋㅋㅋㅋㅋ	1
1231	엄청 재미있습니다!	1
1232	어려울것 같지만 잘 읽혀 지는 유용한 책!!!	1
1233	좋은 책 많은 사람들이 읽었으면 좋겠네요.	1
1234	목차를 보자마자 흥미를 끄는 인지혁명..	1
1235	생각보다 잘 읽혀집니다. 중고등학교에서 배운 인류 변천사와는 다른 설명도 있고 신선한 관점입니다. 총균쇠와 비슷한 느낌이 드는 책입니다.	0
1236	어려울줄 알았는데 잘 읽어지네요	1
1237	인간에 대해서 다시 한 번 생각하게 하는책	1
1238	읽고싶었던 책! 유용합니다	0
1239	인간중심적 사고에서의 전환!	1
1240	새로운 시각이어서 굉장히 흥미로웠어요.	1
1241	인가의 본질에 대해 알 수 있을 것 같아 기대됩니다.	1
1242	저자의 독창적인 관점이 잘 표현될 수 있도록 책의 구성이 주제별로 잘 정리되어 있는 것 같습니다!	0
1243	유명한 만큼 재미 있네요	1
1244	좋은책입니다	1
1245	이기적 유전자를 이을 스터디셀러가 될 책	1
1246	여러권 구매했어요 잘 보겠습니다	0
1247	잘 읽히지가 않아요...ㅜㅜ	0
1248	좋은내용을 쉬운 문체로 쓴 좋은 책입니다.	1
1249	진짜 독서하는 맛이 나는~^^	1
1250	이기적 유전자를 이을 스터디셀러가 될 책	1
1251	여러권 구매했어요 잘 보겠습니다	0
1252	잘 읽히지가 않아요...ㅜㅜ	0
1253	좋은내용을 쉬운 문체로 쓴 좋은 책입니다.	1
1254	진짜 독서하는 맛이 나는~^^	1
1255	주변에 선물하려고 구입하였습니다.	1
1256	아직 초반이지만 어려운 내용 없이 잘 읽히며 재미있습니다.	1
1257	귀한존재로서 귀한삶을.......	1
1258	인류 역사와 미래에 대한 근거있는 해박한 해설서	1
1259	인류 역사 전반에 걸쳐 해박한 지식을 풀어내는 저자의 능력이 돋보이는 책입니다.	0
1260	어려운 내용임에도 잘 읽힙니다	1
1261	재미있습니다^^	1
1262	오바마 대통령의 추천작이라 기대하며 주문해서 오늘 받았네요..정독 합니다 ㅋㅋ	1
1263	처음에는 약간 어렵지만 읽다보니 재미있네요~	1
1264	이제야 읽어요.	1
1265	세상을 다른 시선으로 바라보게 해주는 책입니다.	1
1266	"앞부분 조금 읽었는데	 술술 잘 읽히네요. 두꺼워서 걱정했는데	 잘 읽을 수 있을 것 같아요"	1
1267	후 ㅋㅋㅋ일단 목차만읽었음요!	1
1268	앞으로의 미래는 어떤 종에의해 지배될것인지 생각하는 기회를 만들어준다. 또한 사피엔스 종의 역사가 미래에도 이어지기 위해서 우리가 해야하고 지켜야할 가치를 알 수 있다	1
1269	좋아용좋아용	1
1270	인간의 삶에 대해 반추할 수 있는 놀라운 식견이 좋았습니다. 분량이 만만치 않기에 천천히 정독할 생각입니다.	1
1271	"아직 읽어보진 않았지만	 내용이 좋아보입니다."	1
1272	"인간과 문명의 역사	기원	 발달 과정을 이렇게 쉽고 재밌게 풀어 놓은 책도 드물거라 생각합니다. 사길 잘했어요 또 읽고 싶을 것 같아서요 ㅎㅎ"	1
1273	올해의 책이라고 할 만하다해서 읽게 된!	1
1274	너무 유익한 책입니다.	0
1275	좋은 책 입니다.	1
1276	한 편의 다큐멘터리를 눈으로 본 느낌	1
1277	"인류의 3가지 혁명에 관한 통찰과 탐구	 인간행동의 근본적 고찰"	1
1278	잘읽어져요	1
1279	잘읽어져요	1
1280	처음에 책 겉모습만 보면 어렵겠다라는 생각이 많이 들었어요 근데 실제로 읽어보니 술술 잘 읽히고 읽는게 즐거워지네요 ♡	1
1281	유용해요	0
1282	중간부분.. 종교얘기가 좀 따분하긴 하지만..몰랐던 사실도 많이 알았고 유익했습니다	0
1283	선물했는데 받은분이 만족하네요~~	1
1284	현재의 인간과 사회를 이해하고 미래를 상상하는데 많은 도움이 되는 책인 것 같다. 왠지 사피엔스의 종말은 정말 사피엔스에 의해 이루어질 것 같단 생각도 든다. 여러모로 많은 생각에 잠기게 하는 책이었다. 최근 읽은 책 중에서 가장 좋았다.	0
1285	인류와 자연에 대해서 생각하게 만드는 책.	1
1286	정말 좋은 책입니다.	1
1287	"인류의 '발전'이라 생각했던 부분들을 교묘히 꼬집어	 그것이 사실 발전이라 말하기 힘들 수도 있다는 점을 기발하게 지적했습니다. 추천합니다."	1
1288	좋아요	1
1289	삶을 바라보는 시선이 달라지고 시야가 넓어집니다	0
1290	두께가 상당해서 아직 못읽었는데 주변 추천으로 구입하게 됐어요. 전에 유발하라리님의 사피엔스 강의도 들은적이 있는데 굉장히 흥미로운것 같아요.	1
1291	우리의 시야를 넓혀주는 정말 좋은 책입니다 특히 우리 청년들이 많이 읽었으면 합니다	1
1292	두꺼워 조금씩이지만 충분히 읽어볼만하네요	0
1293	유용한책입니다 잘읽을게요	1
1294	현생인류의 과거와 미래를 이해하는데 아주 적절한 책	1
1295	"워낙 유명한 책이라 기대하고 있습니다 잘 읽겠습니다
사은품도 좋으네요^^"	1
1296	재밌어요~~	1
1297	미래를 살아갈 우리 다음 세대를 위해 우리 세대가 읽어보면 좋은 책!	1
1298	"흥미진진합니다. 사람들의 세계관을 뒤흔들만한 책이네요. 제러드 다이아몬드의 <총	균	쇠>와 비견됩니다."	1
1299	어렵고 어려운 내용 하지만 그만큼 도움이 되는 책	1
1300	"워낙 유명한 책이라 기대하고 있습니다 잘 읽겠습니다
사은품도 좋으네요^^"	1
1301	재밌어요~~	1
1302	미래를 살아갈 우리 다음 세대를 위해 우리 세대가 읽어보면 좋은 책!	1
1303	"흥미진진합니다. 사람들의 세계관을 뒤흔들만한 책이네요. 제러드 다이아몬드의 <총	균	쇠>와 비견됩니다."	1
1304	어렵고 어려운 내용 하지만 그만큼 도움이 되는 책	1
1305	배송진짜 빠르네요	0
1306	생각보다 쉽게 읽히는 책	0
1307	언제 다 읽을지 몰라서리..초반부데 쉽게 잘 읽히고 있습니다.호기심에 구매한 책인데 책 두께가 두꺼워 쉬엄쉬엄 읽어야 겠습니다.배송때 끝부분이 찍혀와서 속상하지만 잘 읽겠습니다	0
1308	유용해요	1
1309	인류에 대한 재해석	1
1310	시대를 바라보는 다큐멘터리같은 책	1
1311	여러 학문 분야를 넘나들며 보여 주는 인류사.	1
1312	한번쯤 읽어봐야할 책입니다	1
1313	인류사를 이렇게 볼 수 있다니.정말 충격적인 책이었습니다. 어려운 내용이지만 꼭 한번 읽어봐야할 책입니다.	1
1314	왜추천이높은지 알수있어요ㅋ	0
1315	"저자의 방대한 지식과 통찰이 놀랍다. 역사	 종교	 생물학	 정치	 경제를 넘나드는 지적 향연에 머리가 어지럽다. 하지만	 인류를 바라보는 새로운 시선	 지구에서 인류는 단지 한 종일 뿐인데도 불구하고 다른 종을 90%씩이나 멸종시켜 가는 우리는 과연 지구의 맹주가 될 자격이 있는지 다시 한번 생각해 보게 된다"	1
1316	"처음 읽게됐는데	 생각 많아집니다."	0
1317	표지부터 기대하게 합니다	1
1318	친구와 함께 읽어보자 했던 책이에요. 많은걸 알게 해 준것 같아요.	1
1319	"총	 균	 쇠 이후로 이렇게 담대하게 인류학적인 내용을 정리한 책은 처음인 것 같습니다.
다만 생물을 공부 했던 사람으로서 동의하지 못하는 부분들도 일부 있긴하지만 거대한 담론에서 작은 부스럼 같습니다."	1
1320	참으로 대단한 책. 필독 추천.	1
1321	역사와 미래의 공존	1
1322	더 많은 게 알고 싶어진다.	1
1323	사피엔스에 대한 진실을 알게해주는 책 많은 사람들이 읽고 알아야하는 지식이 가득	1
1324	읽다보면 흥미진진 합니다. 뒤로갈수록 재밌습니다.	1
1325	한번쯤을 읽을만한 인문학책	1
1326	"책이 재미있게 기술되어 있고	 저자의 생각이 참신합니다."	0
1327	쉽게 읽히는 재미있는 책입니다. 잠시 쉬면서 읽기에 적당합니다.	1
1328	생각지도 못한것을 일깨워주네요~~	0
1329	역시나 유발 하라라네요 많은 생각을 하게 합니다	1
1330	학문의 융합	1
1331	체험판 읽어보고 종이책 구매했어요:)	1
1332	총 균 쇠 와 내용이 비슷하다가도 달라지면서 미래를 다르게 생각하게 되었습니다	0
1333	와이프 읽고 싶다해서..	1
1334	한번 읽어서 될 책이 아닙니다	1
1335	인류의 역사가 이 책 한권에!	1
1336	좋은 책이예요	1
1337	정말 기대되는 책이에요~~~ ㅎㅎㅎㅎㅎㅎ	0
1338	재밌을것 같아요!!	1
1339	아주 좋아요...	1
1340	600페이지에 육박한 분량이지만 어렵지 않고 재밌게 서술된 내용이라 포기하지 않고 다 읽게 됩니다.	1
1341	유익해요 많이유이괘요	0
1342	아직 읽기 전인데 무척 기대됩니당	1
1343	융합된 인문학이 어떤 것인지 알수 있는 책.	1
1344	내용이 좋아요	1
1345	"기발한 관점에서 시작하는 인류역사의 변천사는 독자들의 흥미를 자극하여	 몰입도를 높여준다. 다만 후반부로 갈수록 경제분야 위주의 전개는 조금 아쉽다."	1
1346	좋아요	1
1347	선물했습니다. 지식 쌓기용으로 좋아하네요	0
1348	추천으로 접하게 됬는데 쉽고 재밌습니다	1
1349	역사에대한 냉철한 시각!!	1
1350	"기발한 관점에서 시작하는 인류역사의 변천사는 독자들의 흥미를 자극하여	 몰입도를 높여준다. 다만 후반부로 갈수록 경제분야 위주의 전개는 조금 아쉽다."	1
1351	좋아요	1
1352	선물했습니다. 지식 쌓기용으로 좋아하네요	0
1353	추천으로 접하게 됬는데 쉽고 재밌습니다	1
1354	역사에대한 냉철한 시각!!	1
1355	흥미로운 내용으로 서두부터 기대되네요~^^	1
1356	기대한만큼 훌륭한 책입니다~~	1
1357	"일단 재미있고 잘읽힙니다. 역사	 철학	 과학	 종교	 경제 등 다양한 분야의 지식을 통해 인간과 세상을 이야기 합니다. 여름휴가 동안 읽었는데	 뿌듯한 기분이 듭니다."	1
1358	"현재 294페이지 까지 읽었는데... 실망스럽습니다.. .
제3부 인류의 통합 11장 제국의비젼에서는 전형적인 제국주의 사관으로
역사를 인식하는 모습은 정말 실망스럽고 계속 이책을 읽어야 하는지..........
""거의 모든 것의 역사""라는 책이 생각납니다... (이 도서의 아류인듯...)
그러나 좀더 읽어 보자고 마음을 다잡아 봅니다...."	1
1359	잘 받았습니다	1
1360	기대됩니다!!	1
1361	영문버전을 다 읽고 한국어로도 이 감동을 느껴끼고 싶어 주문했습니다	1
1362	기대됩니다	1
1363	잘 받았어요	1
1364	저자가 TED에서 강연라는거보고 한 번 읽어보고 싶어서 구매했어요 ^^ 배송은 만족라구요~ 책은 두껍 기대되네요 ㅎ	0
1365	좋은 내용 기대합니다	1
1366	"우선	 교보문고 사이트관리 업체 바꾸시길 권합니다. 멈추고 끊어지고 아주 심합니다. 많이 불편. (30년전 인터넷 수준) 배송은 최고입니다! 1. 한권 주문인데도 종이 박스포장 2. 책모서리 구겨지지 않게 책을 박스 한가운데에 고정 3. 무엇보다 장점은 책을 비닐랩으로 한번더 포장해서 <티끌만한 오염도 책에 없습니다> 쿠폰할인이 괜찮다면 여기서 계속 구매하고 싶구요 저에게 사피엔스는 <다빈치코드> 이후 가.장. 재밌는 책입니다. 두꺼운데도 단숨에 소설처럼 술술읽히는 신기한 책이고	 한번 잡으면 놓기 싫어지는	 엄청나게 재밌는 책입니다. 강추! (가격이 좀 비싼거 말곤 단점이 없는책. 그러나 그 가치를 충분히 하는 책) E-book으로 읽다가 눈 피로해서 다시 종이책으로 재구매했는데 다시는 전자책시도는 말아야겠습니다. ㅡ.ㅡ"	1
1367	저도 한번 정리해보고 싶어요 촤라락	1
1368	재미있게 읽고있습니다 배송도 예쁘게 오네요.	1
1369	흥미롭게 읽고 있습니다. 교보의 배송도 만족이고 책의 선택도 훌륭했네요~	1
1370	초반이지만 앞으로의 이야기가 기대됩니다.	0
1371	아직 초반이지만 구매하기 잘 한것 같아요	1
1372	인류위 역사를 바라보는 관점이 새로운 책이라 페이지가 많아도 흥미롭게 읽게 되네요<	0
1373	기대됩니다!	1
1374	잘 읽어보겠습니다. 기대되네요.	1
1375	잘봤어요	1
1376	기대되는 책입니다 오늘책이와서 읽어보려구요!	0
1377	새로운 관점에서 과거와 현재 미래를 생각하게 하는 좋은 내용을 담고 있고 한편으로는 미래에 대한 두려움도 생겼습니다.	1
1378	받아보고생각보다두꺼워서놀랐습니다~인간의뿌리에대해서생각하게합니다	1
1379	넘 기대됩니다. 아직 다 읽지 않았지만 오랫만에 좋은 책 만난것 같아요~	0
1380	인류 역사를 다시 보게되면서 세상이 어떻게 돌아가는지 깨닳을 수 있는거 같음	1
1381	예전부터 꼭 읽고 싶던 책.. 그런데 페이지가 잘 안넘어감	0
1382	기대되고 재미있을것 같아요~~~	1
1383	기대하고 있습니다...	1
1384	"내용을 입력해주세요. 주제와 무관한 댓글	 악플	 배송문의 등의 글은 임의 삭제될 수 있습니다."	1
1385	분명 세상에는 에너지 결핍이 존재하지 않는다. 부족한 것은 에너지를 찾아내 그것을 우리의 필요에 맞게 전환하는 데 필요한 지식이다.	1
1386	완전 훌륭하고 신선하다.	1
1387	추천받아 구입했는데 흥미로운 책이네요	1
1388	근래에 읽은 책 중 단연 최고라고 말하고 싶습니다.	1
1389	"화려하고 조잡한 홍보문구가 거슬리지만	 기대가 되는건 사실이다."	1
1390	"e북 미리 맛보기로 읽고 책 구입하였는데	
지루하지도 않고 흥미롭네요!~ 재밌게 잘 읽겠습니다."	0
1391	생각보다 재미있네요 생각보다 두껍고요 한동안 이책에 빠져있을듯합니다	1
1392	인류에 관한 책을 한번쯤은 읽어보고 싶었는데 눈에 확 띈 것이 이 책이에요~ 어서 읽어보고 싶어요ㅎㅎ	1
1393	"<총	균	쇠> 이후 최고의 진화문화인류학 책인 듯. 짱짱 강력추천"	1
1394	신비란...	1
1395	good! 지루할 줄 알았는데 의외로 재미있네요.	1
1396	재미있네요	0
1397	망설이다 주문함...기대만빵임^^	0
1398	700페이지가 넘는 책을 3일만에 읽었다.. 인간에 대한 역사적 스토리가 한편의 영화처럼 펼쳐진 책이다.. 민주주의도 종교로 해석하는 날카로운 시선은 충격 자체였다.....	0
1399	기대했던 것 이상입니다.	1
1400	good! 지루할 줄 알았는데 의외로 재미있네요.	1
1401	재미있네요	0
1402	망설이다 주문함...기대만빵임^^	0
1403	700페이지가 넘는 책을 3일만에 읽었다.. 인간에 대한 역사적 스토리가 한편의 영화처럼 펼쳐진 책이다.. 민주주의도 종교로 해석하는 날카로운 시선은 충격 자체였다.....	0
1404	기대했던 것 이상입니다.	1
1405	가볍게 넘기지 않아야 하는 현상들이 담겨있습니다. 어떻게 무엇을 상기하며 살아야하는지 생각에 잠기게됩니다.	0
1406	"사피엔스를 읽고서 너무도 공포스러웠다. 부유한자는 영원한생명을 얻어 가상의 신으로 업그레이드되고	 가난한자는 쓸모없는 단계로 하락한다. 새로운 세계의 시작 ....
이것이 미래학자들이 오래전 부터 예견하고 요즘	 화두가 되고있는 ""제4차산업혁명""에 미래인가? 다가오는 미래가 어쩌면 인간을 더욱더 공포스럽고 비참하게 만들지도 모른다는 생각에 책을 덮는 순간 마음이 편치 못하다. 사피엔스의 역사는 결국 소수의 사피엔스만을 위해서 존재하였는가? 99% 잉여인간에 종말이 얼마남지 않았나 보다."	1
1407	"""호모사피엔스""라는 인간 종을 알고 있기 때문에 궁금증에 의해 책을 구입하였다. 책을 읽으면서 인률의 진화와 왜 호모 사피엔스 종만이 유일한 승자로 지구상에 살아남게 되었는지를 알게되었다."	1
1408	인류의 기원에 대해 생각하게 해주는 책입니다.	0
1409	"그 이전의 어느 정복자보다도 심지어 원주민들보다도 훨씬 더 깊이. 그런 지식이 없었다면	 우스울 정도로 적은 숫자였던 영국인이 수억 명의 인도인을 2세기에 걸쳐 지배	 억압	 착취하지는 못했을 것이다. 19세기 전반과 20세기 초에 걸쳐 최대 3억 명에 이르는 인도인을 정복하고	 지배하는 데는 5천명이 채 되지 않는 장교 4만~7만 명의 사병 그리고 사업가들	 떡고물을 바라는 한량들	 그들의 아내와 아이들을 다 합한 10만명의 민간인으로 충분했다. 지식이 있었기에~"	1
1410	"의도치 않게 사인본을 받았는데 거기에 써있는 from one sapiens to another	이란 문구에 한번 씩 웃고 읽게되었는데 내내 생각이 납니다. 재미있게 읽고 있네요"	0
1411	학교에서 인류의 진화를 굵직굵직 두루뭉실 배웠다면 이책은 하나하나 따져가면 설명해줘서 흥미있게읽고 있습니다 :)	1
1412	인간을 보다 객관적으로 어쩜 우주인이 우리인간을 말하고 있는 것처럼 표현된 책이라고 생각합니다. 보잘 것 없어 보이는 존재가 마치 세상의 주인인량 다 가진 것 같이 살아가고 있는 교만한 움직이는 생명체의 모습이 보였습니다.	0
1413	어떤세상사가발견되어이루어지는가궁금해서구매함	1
