id	document	label
1252	평소에 글책 잘 안읽었었는데 술술잘읽히고 과거와 현재오가면서 글을 읽는데 그 시간흐름이 원만하게 흘러가 너무 재밌었어요 중간중간 뜻밖이라 소름도 몇번 들었었는데 진심 너무 재밌었어용!!!!!!	1
1253	좋아요	1
1254	너무너무 재밌어서 한 번에 다읽었습니다	1
1255	좋아요	1
1256	넘 좋아요	1
1257	잔잔하게마음을일렁이게하는책이에요 읽늕내내입가에옅은미소가번집니다	1
1258	책 읽는데 집중도 잘 되고 너무 재미있어요	1
1259	언제 읽어도 마음이 따뜻해지는 책입니다.	1
1260	너무 재밌었어요 책 잘 안읽는데 재밌게 잘 읽었습니다!! 두꺼워서 언제 다 읽을수 있을까 하는 걱정이 많았지만 4일정도 시간이 걸렸지만 제 기준에선 빨리 읽은책이네요. 내용도 재밌고 다음내용이 정말 궁금해서 매일 책을 펴게 만드는 책이었습니다.	1
1261	추리소설의 히가시노 게이고를 다시 보게된 책인 것 같아요.	1
1262	주변에서 다들 재미있다고해서 읽기 시작했는데 책장 넘기기 아까울정도로 재밋습니다	1
1263	재미있어요!	1
1264	히가시노 게이고 가장 좋아하는 작가 중 하나입니다. 워낙 유명한 제품이고 항상 침대맡에 두고 읽어요. 추천합니다.	1
1265	오랜만에 다 읽게 되는 책을 만남	1
1266	"재미있는 동화책을 읽은 느낌이예요. 어렵게 꼬인 문장이 아닌 편안하고 이해하기 쉬운 문체들	 읽고 나서는 마음 한켠에 따뜻함과 긍정의 무언가가 꿈틀거리게 하는 내용이었습니다. 작가의 의도대로 한번 읽기시작하면 끝까지 읽게 되는 힘을 가진 책이더군요."	1
1267	읽는 순간부터 손에서 못 놓고 한번에 읽게 되는 책! 정말 괜히 명작이 아닙니다	1
1268	자녀에게도 권해주고 싶어요	1
1269	사람을 이해하는 과정과 내용들이 너무 좋아요	1
1270	기대되는 책입니다.	1
1271	읽을수록 빠져드네요~	1
1272	원했던 책이었고 잘 받아서 읽고 있습니다. 감사합니다.	0
1273	읽는내내 감동입니다	0
1274	재밌어요	0
1275	기대됩니다.	1
1276	감동이있습니다 재미있고요	1
1277	재밌어요	1
1278	처음읽는순간 마지막페이지까지 가게 되었다..	1
1279	선물하려고 구입했어요~ 아이가 재미있게 읽었음 좋겠어요~	1
1280	너무읽기좋아요	1
1281	전부터 사고싶었는데 드디어샀습니다	1
1282	이런 가게가 진짜 있다면 좋겠습니다~	0
1283	술술 읽혀요~	0
1284	그냥 쉽게 읽어져요~^^	1
1285	영화를 보기전에 읽어보리라는 마음으로 시작한 첫 페이지. 여느 일본 소설처럼 술술 읽혔던. 그리고 빈 페이지 대한 여운이 남았던. 나미야 잡화점의 기적	1
1286	히가시노게이고 책 중 가장 좋아하는 책이에요~ 빌려서 읽었지만 소장하려고 샀어요~	1
1287	"누군가의 슬픔	 기쁨을 공유하고 싶다."	1
1288	제가 책을 좋아하는편은 아닌데 재미있어요ㅕ~~	1
1289	재미있어요	1
1290	너무좋아요	1
1291	생각치 못한 반전이 감동적이었습니다.	1
1292	잘 읽힙니다!	1
1293	"친구의 추천으로 읽어 보게 되었어요. 정말 술술 읽혀 나가고	 다 읽고 나니 처음에 보이지 않았던 큰 그림이 보이면서 깜짝 놀랐어요."	1
1294	그동안 읽고 싶었던 책중의 하나에요. 오늘부터 시작..	1
1295	한번 시작하면 책을 놓을수없어요	1
1296	예전부터 읽고싶었던 책이라 구매했어요	1
1297	일단 평점이 좋아서 구매했습니다 아직 읽어보지는 않았지만 기대되는 책 입니다	1
1298	예전에 도서관에서 빌려 읽지 못하고 반납했었는데 다시 구매해서 읽으니 좋습니다. 이번에 개봉하는 영화로 다시 만나고 싶네요	1
1299	정독해요.	1
1300	한번 시작하면 책을 놓을수없어요	1
1301	예전부터 읽고싶었던 책이라 구매했어요	1
1302	일단 평점이 좋아서 구매했습니다 아직 읽어보지는 않았지만 기대되는 책 입니다	1
1303	예전에 도서관에서 빌려 읽지 못하고 반납했었는데 다시 구매해서 읽으니 좋습니다. 이번에 개봉하는 영화로 다시 만나고 싶네요	1
1304	정독해요.	1
1305	감동적이에요	1
1306	재미나요	1
1307	좋아요	1
1308	보고싶어요	1
1309	택배를 받고 확인해보니 콕 찍혀있네요. 일부러 중고말고 새책으로 구매했는데 이렇게 오니 기분이 좀 그렇네요..	0
1310	감동그자체입니다	1
1311	영화보다 백배 재미있어요.	1
1312	감동적이고 너무 재밋어요	1
1313	소소하고 부담없고 잔잔해요	1
1314	"영화로도	 책으로도 만나도 좋은 이야기."	1
1315	"피냄새 폴폴 나는 범죄 현장이 등장하지 않아도 잘 읽히고 기발한 내용이다
게이고의 추리 소설은 작품성?의 고저가 다른 작가 보다 심한편인데 이 작품은 한마디로 좋다"	1
1316	읽기전이지만 무척 기대됩니다	1
1317	좋아요	1
1318	책이술술넘어갑니다	1
1319	기발하고 따뜻하네요	1
1320	책을 읽어야는데 수집을 합니다 오늘 받은 따뜻한 책 좋아요	1
1321	재미있어요.	1
1322	재미있네요	1
1323	평소에 책을 달고 사는 사람이 아닌데도 너무나 잘 읽히고 재밌게 읽었어요~ 어른 동화같은 느낌으로 마음이 따뜻해지고 나에 대한 생각도 더 해볼 수 있는 책인 것 같습니다~	1
1324	미리보기로 보다 궁금해서... 재미있을 것 같습니다.	1
1325	좋아요	1
1326	재밌어요	1
1327	결국 고민의 답은 정해져있어요 그 답을 찾기위해 책을 읽게됩니다	1
1328	도서관에서 빌려봤는데.. 책의감동으로 소장하게 되었어요.	1
1329	재미 감동!!	1
1330	손에서 놓을 수가 없어요!	1
1331	나미야 잡화점의 기적을 읽으면서 마음이 안정되는 느낌을 받았다.	0
1332	두근거려요	1
1333	내용이 너무 좋습니다	1
1334	좋아요	1
1335	생각보다 너무 몰입됩니다 최고의 책이에요	1
1336	좋아요	1
1337	너무 재밌어요~추천	1
1338	좋아요	1
1339	재밌습니다!!!	1
1340	믿고 보는 히가시노 게이고	1
1341	영화가이번에개봉해서미리읽어보려고샀는데생각했던것보다훨씬재밌네요����	1
1342	상상력이 정말 대단한거 같아요 책이 몰입도도 좋아서 책읽는거 별로 안좋아하는데도 쉽게 읽혀서 오랜만에 책 잘읽었습니다 괜히 베스트셀러가 아닌가봐요!!	1
1343	워낙 유명한 책. 꼭 한번 읽어보고 싶었다.	0
1344	지루함없이 정말 재미있게 잘읽었습니다~ 작가의 다른작품들도 읽어봐야겠어요	1
1345	진짜 좋아요	1
1346	좋아요	1
1347	구매할지 고민할 필요가 없었던 책! 읽히는것도 감동도 전달도 좋은 따뜻한 시간이었다	1
1348	잘 읽을게요~^^	1
1349	매우 유익합니다!!	1
1350	진짜 좋아요	1
1351	좋아요	1
1352	구매할지 고민할 필요가 없었던 책! 읽히는것도 감동도 전달도 좋은 따뜻한 시간이었다	1
1353	잘 읽을게요~^^	1
1354	매우 유익합니다!!	1
1355	따뜻한책입니다~	1
1356	잘 읽혀요 근데 거품이......	0
1357	.	1
1358	굿	1
1359	이 책은 마음의 양식 입니다. 감사합니다!	1
1360	재밌게 잘봤어요	1
1361	읽기 시작한 순간부터 시간이 멈춰버린 것 처럼 순식간에 마지막 장면을 읽고 있다	1
1362	시간가는줄모르고 읽고있어요~^^	1
1363	시간가는줄 모르고 술술 읽혀요~ 역시 스테디셀러인데는 다 이유가 있네요ㅎㅎ 영화 개봉도 앞두고 있다니 기대됩니다^^	1
1364	엄청 두꺼워서 당황했는데 엄청 잘 읽혀요 재밌어요	1
1365	기대됩니다.	1
1366	가볍게 잘 읽히네요~	1
1367	스토리가 좋고 기대하게 되요	1
1368	잘읽혀요~	0
1369	잼나요	1
1370	히가시노 게이고의 최고의 책입니다.	1
1371	"정말 재밌게 쭉 읽히는 책입니다	 기적을 필요하다고 생각되는 순간 마침 이 책을 알게 되서 기쁩니다."	1
1372	오늘 사무실로 배송받아 바쁜날이랑 2~3장 읽었는데도 흥미롭습니다. 퇴근 후 몇일은 지루하지 않겠어요	1
1373	대박!!! 마지막까지 정독하세요	1
1374	읽을수록 다음장이 기대되는 책입니다	1
1375	.	1
1376	아직 안읽었는데 재미있을거 같아요~	0
1377	따뜻한 책입니다	1
1378	재미잇어요	1
1379	진짜 오랜만에 한 번도 안쉬고 단숨에 읽은 책입니다	1
1380	주변에서 워낙 추천해서 읽게 됐는데..재미있습니다.^^왜 베스트 셀러인지 알 것 같아요.^^	1
1381	술술 읽히고 얽히고 설킨 이야기들이 재미져용	1
1382	"책읽기에 들어선 읽기초보자입니다.
친구의 권유로 일단 읽기 시작했는데...
설명때 짬짬히 다읽었어요^^
지루하지 않고...정신을 정리하면서...읽어야 합니다."	1
1383	영화로 개봉한다니 더 기대됩니다.	0
1384	저번부터 읽고 싶었던 책인데 영화 개봉한다는 소식을 접하고 읽어보려고 구입했어요. 더 읽어봐야 알겠지만 생각보다 잘 읽혀서 좋네요.	1
1385	굿ㄷ굿	1
1386	정말 술술 잘 읽히고 있습니다. 재밌어요	1
1387	아직도 베스트 셀러인 이책! 그래서 사서 봅니다. 이유가 알고 싶어서^^	1
1388	베스트셀러라 믿고 구입했는데. 좋아요!!	1
1389	재밌어요	1
1390	아주 재있습니다	1
1391	좋아요	1
1392	엄청난 흡입력이네요. 책 잡자마자 반을 순식간에 읽었어요. 사람을 사랑하고 믿는 작가의 마음이 보여요.	1
1393	영화로도 나온다니 더 기대되요	1
1394	재밌게 잘 읽었어요	1
1395	더불어살아가는 가슴따뜻한 이야기	1
1396	재미 있습니다	1
1397	재밌어요	1
1398	감동적이고 재미있어요~	1
1399	잘읽혀요.	1
1400	더불어살아가는 가슴따뜻한 이야기	1
1401	재미 있습니다	1
1402	재밌어요	1
1403	감동적이고 재미있어요~	1
1404	잘읽혀요.	1
1405	소설은 잘 안읽는 편인데 이 책은 이상하게 정말 많이 끌려요~너무 재밌어서 10번이라도 읽을 것 같아요ㅋㅋ	1
1406	아주 재밌는 소설임	1
1407	너무 재밌게 읽었어요	1
1408	정말재밌네요 영화개봉하면 꼭봐야겟어요	1
1409	이번달 말에 영화 개봉한다고 해서 소설책 먼저 읽고있는데 재미있어요^^*	1
1410	역시 믿고 읽는 작가다보니 술술 읽히네요 추천 :-)	1
1411	아니 이게 뭐 그렇게 대단한 책이라고 출간된 지 5년이 다 되어가도록 베스트셀러에 있나??? 하고 작년에 사서 읽었는데 존나 재밌다 빠져든다 술술 읽힌다 ㅋㅋㅋㅋㅋ	1
1412	재밌을까요?	0
1413	좋아요	1
1414	재미있어요! 시간가는줄 모르고 읽습니다	1
1415	마음이 따뜻해지는...!	1
1416	읽고 또 읽게되는 책입니다 :)	1
1417	꼭 읽어봐야 할 책!	1
1418	재밌어요 ㅎㅎ	1
1419	왜 히가시노 작가의 대표작인지 알겠네요~ 곧 개봉할 영화도 기대됩니다ㅎ	1
1420	잘읽었어요 ㄱㅅㄱㅅ	1
1421	처음으로 쭉 앉아서 끝까지 정독한 책	1
1422	"재미있는 내용이며	 무엇보다 쉽게 술술 잘 읽혀요.~"	0
1423	베셀이라 !	1
1424	히가시노 게이고의 최고의 책입니다. 적극추천합니다.	1
1425	기대 됩니다	1
1426	짱짱	1
1427	짱짱	1
1428	재밌어요	1
1429	오래 가는 책에는 이유가 있군요	1
1430	따뜻하고 흥미로운 책이네요	1
1431	재밌게봤어요!	1
1432	재밌어요	1
1433	재밌어요	1
1434	아직 읽기 전인데 너무 기대 됩니다.	0
1435	재밌어요	1
1436	재밌을것 같네요	1
1437	한 번 펼쳤다가 금새 다 읽었네요^^ 두께가 무색하리만큼 잘 읽힙니다~~ 일단 펴보세요! 마음 따뜻한 우리 누군가의 이야기가 펼쳐집니다ㅎㅎ	1
1438	읽기를 잘했다~러는 느낌 이네요	1
1439	"마음따뜻해지는 책	 장기 베스트셀러에는 이유가있음"	1
1440	좋아요	1
1441	지인추천을 통해 읽게 되었습니다. 기대중이예요	1
1442	재밌게 잘 읽었습니다	1
1443	첨엔 두꺼운책이다 생각했는데 추리하다보니 재밌어서 금방 읽게되네요~^^	1
1444	엄마가 먼저 이 책을 보셨는데 하루종일 푹 빠져 읽으시는 모습보고 제가 읽을 책 구매했습니다.	1
1445	며칠정도 시간을 두고 읽으려고 했는데 생각했던 것보다 더 재미있어서 하루만에 다 읽었습니다.	1
1446	긴 책이여서 다 읽을수 있을까 걱정 했는데 내용이 너무 재미있고 뒷내용이 궁금해지게 만들어서 하루만에 다 읽어버렸어요♥	1
1447	오오오 잘 도착했습니당! 정말 재밌네요!	1
1448	우선 책을 잘 못읽고 느리게 읽는 사람인데도 자기 전에 읽으려고 폈다가 금세 다 읽을정도러 쉽게 잘 읽혔어요	1
1449	주변분들이 많이 추천해줬는데 추천해주는데 이유가 있네요	1
1450	며칠정도 시간을 두고 읽으려고 했는데 생각했던 것보다 더 재미있어서 하루만에 다 읽었습니다.	1
1451	긴 책이여서 다 읽을수 있을까 걱정 했는데 내용이 너무 재미있고 뒷내용이 궁금해지게 만들어서 하루만에 다 읽어버렸어요♥	1
1452	오오오 잘 도착했습니당! 정말 재밌네요!	1
1453	우선 책을 잘 못읽고 느리게 읽는 사람인데도 자기 전에 읽으려고 폈다가 금세 다 읽을정도러 쉽게 잘 읽혔어요	1
1454	주변분들이 많이 추천해줬는데 추천해주는데 이유가 있네요	1
1455	개인적으로 평범히 재미있었다. 영화나오면 한 번 볼 의향이 생길 정도	1
1456	너무 재미있어서 하루에. 다. 읽었습니당	1
1457	지금 읽고있는데 재밌어요~~뒷부분도 기대됩니다	1
1458	아직읽어보진 않았지만 정독해보려고 구매했어요	0
1459	역시 유명한 이유가 있네요! 한번 읽으면 빠져들 정도로 재밌어요~~	1
1460	너무 재밌어요~	1
1461	재밋어요 추천!!	1
1462	엄청 잘 읽히고 시간 가는 줄 모르는 책	1
1463	좋아요	1
1464	마음따뜻해 지는 책이에요	1
1465	위로가되는책	1
1466	너무나도 유명한 작가의 대표작. 손에서 쉽게 놓아지지 않는다.	1
1467	너무 재밌습니다. 책을 싫어하는 분도 막힘없이 읽을 듯 합니다.	1
1468	독서노트도 예쁘네요. 잘 읽을게요.	1
1469	마음 한켠이 따뜻해지는 책~~	1
1470	유명한 책이라 선물로 보내줬는데 너무 만족해 하네요.	1
1471	도서관에 갈때마다 없어서 결국 구매했어요 기대됩니당	1
1472	감동적이에오	1
1473	좋아요	1
1474	실망시키지 않네요.	1
1475	"여러사람들의 고민들이 각각 유기적으로 연결되어 있
고	 고민을 일부 상담해준 고헤이등3명이 등장하면서 펼쳐지는 이야기에 점점 빠져들게합니다 정말 작가의 기발한 아이디어라고 생각합니다"	1
1476	정말 기대되네요	1
1477	재미있네요	1
1478	최고예요! 시간이 지나면 다시한번 읽어볼 생각입니다. 여운이 많이 남네요. 나이를 좀 더 먹고 책을 다시 한번 보면 또 느낌이 다를것같아요ㅎㅎ 추천합니다	1
1479	책이 술술 잘 읽힌당~	1
1480	"정말 제일 추천합니다. 많은 것을 얻어가며 재미도 얻을 수 있고 교훈	 시간도 보낼 수 있는 정말 좋은 독서 책입니다."	1
1481	감동적이면서 참신한 내용입니다.	1
1482	좋아요 좋아요 이거 다 읽고 영화도 볼거에요.	1
1483	좋아요	1
1484	제가 중학교때 추리소설에 빠졌었을때부터 히가시노 게이고 작가님을 오랫동안 알고 지냈었습니다. 그런게 커가면서..책을 잘 보지않게 되더라구요 친구가 추천해줘서 읽어봤더니..정말 감동에 울컥 눈물이 날것 같았습니다. 꼭 읽어볼만한 책입니다!! 제가 지금 고민하고 있는 것을 간접적으로 편지로 답해주는 느낌이었습니다. 정말 감사합니다..	1
1485	첫부분만 참고 읽으면 계속 읽게 되는 책이네요	0
1486	재밌어요ㅡ	1
1487	재미있어욤	1
1488	평점보고 구입하긴 했지만 고민 좀 했어요~^^ 부담없이 읽히겠다 싶어서 끝까지 잘 봐보렵니다~ 다 읽고나면 친구에게 권하고 싶을 것 같아요~	1
1489	베스트셀러여서 그랬나요.. 기대만큼은아닙니다	1
1490	딸에게 선물을 하니 넘 좋아 하내요.	0
1491	판타지적이긴 해도 내용 자체가 잔잔하다보니 지겨운 부분도 없잖아 있습니다만 왠지 모르게 미소가 지어지고 페이지가 아주 잘 넘어가네요 시간 가는 줄 모르고 읽었습니다 표지에 10년 동안 가장 많이 팔린 소설이라고 되어 있는데 그럴만 하다 생각되는 책입니다	0
1492	재밌게 읽었습니다.	1
1493	기대됩니다ㅡ	1
1494	너무 재미있어서 친구한테 선물했는데 친구도 너무 좋아해요 ㅎㅎ선물해주도 좋을듯 ㅎㅎㅎ	1
1495	추천합니다	1
1496	첨에 두꺼워서 놀랬는데 금장 읽었네요... 한번 다시 읽어봐야 겠어요<	1
1497	순식간에 읽었어요	1
1498	따듯해지는 소설이에요!	0
1499	기대하고 봅니다	1
1500	추천합니다	1
1501	첨에 두꺼워서 놀랬는데 금장 읽었네요... 한번 다시 읽어봐야 겠어요<	1
1502	순식간에 읽었어요	1
1503	따듯해지는 소설이에요!	0
1504	기대하고 봅니다	1
1505	한번더 읽고싶은 책이예요~^^	0
1506	집중해서읽게되네요	1
1507	히가시노책을 이거부터봣습니다. 감동도받앗고 그이후로 히가시노의 모든소설을 다읽고잇습니다. 이분 최고에요!	1
1508	순식간에 읽게되는 책입니다. 다읽고나서는 마음이 따뜻해지는 느낌이 들어요.	1
1509	새로운 히가시노 게이고!	1
1510	도서관에서 읽다가 재미있어서 구입해서 읽기 시작했습니다.	1
1511	재밌어요	1
1512	재밌게 잘 읽혀집니다.	1
1513	아직 읽기전이라서.. 원하던책을구매해서 기대하고읽겠습니다	0
1514	정말 잘 읽힌다. 내용이 진부하지 않고 재미있다. 매우 추천한다!	1
1515	너무 좋아요	1
1516	"두꺼운 책. 하지만 그 두께가 무색할 정도로 빨리 읽혔다. 각 사람들의 심리를 따라가는것	 다음에 어떤 사람들과 이어지는지에 대해서 호기심을 유발하는 책 이었다."	1
1517	"생각치 못한 기발함과 쓸모있는 내용들 그리고
일본 생활 10년의 경험때문에 왠지 더 정감있는 스토리가 맘에 듭니다.."	1
1518	책은 두껍지만 너무 술술 읽히고 감동도 가득하다.	1
1519	이렇게재미있을줄이야~~!!	1
1520	책은 두꺼우나 금방 읽을 수 있을만큼 재밌어요 손에서 다 읽을 때까지 놔지지 않는 책이었네요	0
1521	좋아좋아좋아	1
1522	계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피스 0707-533-6624 고맙습니다^^계산기 특가 뉴오피	1
1523	시간 가는 줄 모르고 읽는 내내 흥미진진한 책입니다. 정말 잘 읽혀요. 재미도 있고 훈훈한 감동도 있고 좋으네요. 영화보다 앞서 원작이 궁금해서 구입했는데 굿입니다.	1
1524	정말 재밌어요	1
1525	좋습니다!	1
1526	읽어보면 또 읽게되는 그런 책	1
1527	추천받아서 구매했어요.	1
1528	스토리가 탄탄하고 기발하며 화자의 의도가 돋보이는 작품입니다	1
1529	재미있어요 간만에 정독하네요	0
1530	<나미야 잡화점의 기적>을 읽으면서 연신 인물관계를 이렇게 까지 연결시킬수 있는지 감탄의 연속이였다. 히가시노 게이고라는 작가를 알게된 좋은 작품이였다.	1
1531	술술 읽혀요 따뜻한 이야기~~	1
1532	기발한 상상력과 그 속에 배어있는 인간미	1
1533	추운겨울따뜻힞읽고싶은책샀어요	1
1534	엄청 재미있어요	1
1535	재밌네요~~~~	1
1536	재밌습니다	1
1537	이 작가 책을 처음 읽었는데 좋았습니다.	1
1538	"글을 읽으면 자연스럽게 몰입되서 좋습니다.
자극적이지 않고 마음이 따듯해지는 소설이에요.
작가님의 다른 소설도 기대해 봅니다."	1
1539	상상력이 풍부한 책입니다	1
1540	남녀노소 즐겨읽을 수 있는 내용입니다. 추천합니다.	1
1541	중학교 1학년인 아들도 단숨에 읽은 책이에요.. 재밌어요	1
1542	흥미진진한 전개로 시간가는 줄 모르고 집중해서 읽었네요 재미있고 잘 읽혀요~~	1
1543	아 기대합니다❤	1
1544	굳어진 두뇌에 창의력 향기가 마구마구 스며들어 거의 하루만에 다 읽어 버렸다. 작가님 존경스럽습니다.	1
1545	서점에서 넘겨보며 읽다가 구매한 책입니다. 책장이 잘 넘어갑니다.	0
1546	마음이 따뜻해지는 책입니다. 좋아요.	1
1547	왜 베스트셀러인지 알 수 있는 책입니다. 너무 재밌어요	1
1548	너무 재미있게 읽었어요~~주변에 추천많이하네요	1
1549	"전개가 단순하지 않지만 어렵지 않은	 누구에게나 따뜻한 이야기."	0
1550	서점에서 넘겨보며 읽다가 구매한 책입니다. 책장이 잘 넘어갑니다.	0
1551	마음이 따뜻해지는 책입니다. 좋아요.	1
1552	왜 베스트셀러인지 알 수 있는 책입니다. 너무 재밌어요	1
1553	너무 재미있게 읽었어요~~주변에 추천많이하네요	1
1554	"전개가 단순하지 않지만 어렵지 않은	 누구에게나 따뜻한 이야기."	0
1555	믿고 읽는 히가시노게이고	1
1556	전에 일본드라마 기묘한 이야기를 읽는 듯한 느낌이네요. 아주 쉬우면서 재밌는 스토리 덕분에 시간 가는지 모르고 읽었습니다. 마지막 부분에 소름도 돋고. 인생사를 다시 한 번 생각 해 보게되네요. 강추입니다.	1
1557	술술 잘 읽히네요	1
1558	주인공들의 서로다른 시대배경들을 퍼즐을 맞춰나가듯이 읽는 즐거움이있습니다	1
1559	처음엔 기대없이 첫장을 넘겼지만 마지막엔 가슴따뜻해지고..술술잘 읽어졌어오	1
1560	뒤로 갈수록 이야기들이 서로 연결돼 있어 후반부에는 더 재미있게 읽은 책이에요 :)	1
1561	미뤄왔던 책을 드디어 읽고 있다. 단숨에 읽어버렸다. 좋아요~!!	1
1562	명작. 끝	1
1563	술술 읽힙니다	0
1564	"인생의 지도에서 길을 잃었다면 꼭 들러야 할곳	 단 하릇밤의 기적이 선사하는 감동의 판타지! 오늘밤	 나미야 잠화점의 고민 상담실이 부활한다!"	1
1565	쉽게 읽히며 인연의 고리가 시비롭게 얽힌 이야기.	0
1566	기대하고 읽고 있습니다	1
1567	두꺼운 분량인데도 금세 읽어내려갈 정도로 흥미있게 전개되는 내용들이 참 흥미 진진하고 기대가 되었습니다. 재미있게 잘 읽었습니다. 제목에 끌려 읽었는데 금세 다 읽게 되었네요. 이런 책들이 많이 활성화되기를 기대해봅니다. 주변 지인들에게도 추천하고 싶은 책입니다.	1
1568	추천합니다	1
1569	너무 환상적이다	1
1570	"최고에요...저는 책 읽을 때 베스트 셀러에는 도통 손을 대지 않는 편인데 이 책은 주변인분이 가면산장살인사건을 추천해주셔서 같은 작가분이길래 서점에서 우연하게 펼쳐보았다가 30쪽쯤 읽고 아. 이건 사야겠다 싶어서 ㅋㅋㅋㅋ바로 구매했어요 진짜 후회 안하구요 이야기도 모두 다 따뜻하구요 사람과 사람의 관계에 있어서 서로 서로가 모두 영향을 끼치고	 지렛대가 되어주는 모습에 지하철에서 읽다가 울뻔 ㅠㅠ 정말 정말 오래 기억에 남을 책입니다 꼭 읽어보세요"	1
1571	"빠르고 쉽게 잘 읽히는 책이예요. 복잡하거나 어려움 없이! 내용도 따뜻하고 좋아요. 개인적으로 마지막부분이 조금 아쉬워서 하트를하나빼봅니다. 이후에 어떻게 삶을 살아가고있는지 에필로그가 있다면 완벽했을텐데	 다른사람에게는 그 이후를 상상할수 있어서 좋을지도 모르겠네요"	0
1572	일단 재미있었습니다. 뭔가 흥미진진하고 스릴넘치는 그런 내용을 기대하시고 보시면 조금 실망이시겠지만 잔잔하며 훈훈한 그런 내용의 작품입니다. 소설의 등장인물들의 인과관계와 타임슬립...작가의 기발한 상상력에 경의를 표하게 됩니다. 장난으로 시작되었던 고민상담이 진지하게 시작되어짐과 환광원인물들 중심으로 이야기는 어떻게든 이어지고 그리고 나미야 할아버지의 러브스토리와 그럼으로 인한 관계...모든게 잘 맞아떨어지는 퍼즐맞추기 같다. 기가막힌 반전이나 그런게 없는게 다행인거 같다...이런 내용엔 그러하듯 결말은 제대로여야 한다고 생각한다. 물론 내생각이지만	1
1573	가볍게 시작했다가 오랫동안 여운이 남는 책이었어용	1
1574	"지루할줄알았는데 재미있게 읽었어요 두꺼워서 읽기엔 좀 힘들었어요
그래도 술술읽히고 간만에 잼나게 읽었네요 주위 추천하고싶어요~ㅋ사놓고 오랫동안 안읽었던건데이제서야 읽었네요 유명한책은 이유가있는거같아요 ~~내용도 기발하고 생각치못한 전개네요 간만에 좋은책 읽고 갑니다 ㅎ"	1
1575	너무 좋아요! 내용이 읽기 쉽게 되어있어서 너무 좋은것 같아요! 읽어보고 너무 좋은책이여서 이번에 선물 용으로 한권 구입합니다��������최고에요!!	1
1576	나미야 잡화점의 기적은 너무나 유명하고 주변의 추천으로 보게 되었어요.. 히가시노 게이고 책 중에서 가장 읽기에 부담이 없고 제일 빨리 읽었던거 같아요. 너무 재미있게 잘 읽었습니다.	1
1577	나미야 잡화점에 숨어둔 삼인조 도둑 쇼타 고헤이 아쓰야 고민상담 편지 발견하고 상담자들의 안타까운 사연에 빠져든다. 솔직하고 엉뚱한 조언은 뜻밖의 결과를 불러오고 상담자들이 감사의 마음을 담아 보낸 편지는 또 다른 멋진 기적을 일구어낸다. 시간이 멈추고 과거와 현재가 교차하는 특별한 공간 나미야 잡화점!! 하룻밤의 기적이 선사하는 감동의 판타지~과거와 현재를 이어주는 기묘한 공간에서 벌어지는 가슴 훈훈한 이야가!! 히가시노 게이고는 어렸을때 무척 책을 싫어하는 아이였다.그런 히가사노 게이고는 중간에 내던지지 않고 끝까지 읽을 수 있는 이야기를 쓰려고 노력한다고 했다.쉽고 재미있게 술술 읽히는 소설!!	1
1578	너무 잘 쓰여진 소설 푹 빠져서 잘 읽었습니다 자연스럽게 이야기가 연관되는걸 보며 정말 대단하다고 느끼면서요... 오래간만에 멋진 소설을 읽었습니다 나미야 잡화점은 정말 기적이네요	1
