id	document	label
1143	왜 이 책을 이제야 읽었을까 싶을 정도... 과학지식이 없어도 읽기 좋고 과학책이지만 철학적이어서 더욱 좋습니다.	1
1144	"최고입니다.
어렵기도 하고 알쏭달쏭	 이해되는 것은 1/3도 안되지만 재미있어요."	1
1145	고민고민하다 샀어요 ㅎ 다 읽을 수 있었음 좋겠네요	1
1146	워낙 유명한 책이라 읽어보려고 구입했어요. 많이 두껍긴 하지만 올해가 가기전 정독해보려고요	1
1147	조금 어렵지만 잘읽어야지요	0
1148	평소 우주과학에 흥미가 많았지만 전문적 영역은 어렵고 좀 즐기면서 읽고자 구매했는데 딱이네요. 감사합니다.	1
1149	"호기심을 자극해주며	 잊지말아야 할 인류의 지식을 쉽게 전해주는 것 같습니다."	1
1150	고민고민하다 샀어요 ㅎ 다 읽을 수 있었음 좋겠네요	1
1151	워낙 유명한 책이라 읽어보려고 구입했어요. 많이 두껍긴 하지만 올해가 가기전 정독해보려고요	1
1152	조금 어렵지만 잘읽어야지요	0
1153	평소 우주과학에 흥미가 많았지만 전문적 영역은 어렵고 좀 즐기면서 읽고자 구매했는데 딱이네요. 감사합니다.	1
1154	"호기심을 자극해주며	 잊지말아야 할 인류의 지식을 쉽게 전해주는 것 같습니다."	1
1155	정말대단한책입니다!	1
1156	책이 두꺼워서 약간 부담스러웠는데 금방금방 읽네요	1
1157	보급판이 부담없이 칼세이건의 작품에 입문!	1
1158	너무 두꺼워서 다 읽을수있을까요? 시민옹이 왜 한권만...할 때 이 책을 골랐는지 받고나서 알았죠.	0
1159	조금 지루하기도 했지만 매우 유용한 책인것 같아요	0
1160	좋아요	0
1161	좋습니다.	1
1162	기대됩니다	1
1163	역시 최고의 천문 교양서 인 것 같습니다..	1
1164	"과학 교양서의 고전『코스모스』. 이 책에서 저자는 우주의 탄생과 은하계의 진화	 태양의 삶과 죽음	 우주를 떠돌던 먼지가 의식 있는 생명이 되는 과정	 외계 생명의 존재 문제 등에 관한 내용을 수 백장의 사진과 일러스트를 곁들여 흥미롭게 설명한다."	1
1165	좋아요	1
1166	살짝 어렵지만 술술 읽히는 재밌는 책이네요!	1
1167	읽고 재미있어서 선물용으로 한 권 더 구매했습니다. 과학을 좋아하지 않는 분들도 추천드립니다.	1
1168	우주의 신비를 알수 있어서 좋은것 같아요	1
1169	우주에 관한 넓은 시각을 배울 수 있습니다.	1
1170	정말 최고입니다. 역작입니다. 이렇게 아름다운 책을 본 적이 없고 이 책을 읽은 뒤로 책에 재미들려서 다른 책도 많이 읽게 되었어요	1
1171	"과학의 고전철학과 지식이 담겨 있는 도서입니다. 신비로운 우주와 인류의 근원을 쉽게 알려주고 있으며	 배경지식이 없는 사람들도 가볍게 읽을 수 있습니다. 칼 세이건의 생각을 통해 호기심을 유발하게 되고	 나아가 현대의 소양인으로 거듭나는데 꼭 필요한 책이라고 생각됩니다."	1
1172	잘 읽혀요	0
1173	좋아요	1
1174	삶에 필요한 지식을 재밌게 배울 수 있어 좋네요...	0
1175	신랑과 함께 꼭 읽어보고 싶어 구매했어요	0
1176	책의 분량이 제법 많아보여 첫페이지를 넘겨보기가 어려울 것 같지만 막상 읽다보니 너무 쉽게 잘 읽혀지는 것 같습니다.	0
1177	좀 두껍지만 술술 읽힙니다.	0
1178	유용해요	1
1179	깔끔하게 배송되어서 좋아요! 이 가격에 이런 고전을 살 수 있어 좋네요 :)	1
1180	감사합니다!!	1
1181	좀 어렵네요 ㅎㅎ..	1
1182	우주에 대한 내용은 어려운 것 같다. 나같이 잘 모르는 사람한텐 어려운 책이다.	1
1183	dddd	0
1184	정말 재미있습니다.	1
